
  Status      Error       Time    Gflop/s   House.mode       m       n    nb    ib  padA
      --         --    13.9699   390.9713            f   16000   16000   200    50     0

      --         --    13.3330   409.6480            f   16000   16000   208    52     0
      --         --    13.3354   409.5751            f   16000   16000   208    52     0
      --         --    13.3289   409.7761            f   16000   16000   208    52     0

      --         --    13.8866   393.3188            f   16000   16000   216    54     0
      --         --    13.8782   393.5572            f   16000   16000   216    54     0
      --         --    13.8853   393.3542            f   16000   16000   216    54     0

      --         --    12.9204   422.7299            f   16000   16000   224    56     0
      --         --    12.9186   422.7906            f   16000   16000   224    56     0
      --         --    12.9246   422.5915            f   16000   16000   224    56     0

      --         --    13.3842   408.0802            f   16000   16000   232    58     0
      --         --    13.3861   408.0242            f   16000   16000   232    58     0
      --         --    13.3876   407.9764            f   16000   16000   232    58     0

      --         --    12.5458   435.3535            f   16000   16000   240    60     0
      --         --    12.5398   435.5597            f   16000   16000   240    60     0
      --         --    12.5376   435.6372            f   16000   16000   240    60     0

      --         --    13.0618   418.1550            f   16000   16000   248    62     0
      --         --    13.0569   418.3120            f   16000   16000   248    62     0
      --         --    13.0915   417.2041            f   16000   16000   248    62     0

      --         --    13.0771   417.6650            f   16000   16000   256    64     0
      --         --    13.0819   417.5125            f   16000   16000   256    64     0
      --         --    13.0759   417.7032            f   16000   16000   256    64     0

      --         --    12.9428   421.9994            f   16000   16000   264    66     0
      --         --    12.9523   421.6894            f   16000   16000   264    66     0
      --         --    12.9355   422.2364            f   16000   16000   264    66     0

      --         --    12.3891   440.8577            f   16000   16000   272    68     0
      --         --    12.3840   441.0391            f   16000   16000   272    68     0
      --         --    12.3837   441.0512            f   16000   16000   272    68     0

      --         --    12.7787   427.4168            f   16000   16000   280    70     0
      --         --    12.7751   427.5390            f   16000   16000   280    70     0
      --         --    12.7887   427.0846            f   16000   16000   280    70     0

      --         --    12.0239   454.2496            f   16000   16000   288    72     0
      --         --    12.0293   454.0461            f   16000   16000   288    72     0
      --         --    12.0447   453.4631            f   16000   16000   288    72     0

      --         --    12.6839   430.6111            f   16000   16000   296    74     0
      --         --    12.6677   431.1619            f   16000   16000   296    74     0
      --         --    12.6747   430.9257            f   16000   16000   296    74     0

      --         --    12.4171   439.8639            f   16000   16000   304    76     0
      --         --    12.4163   439.8937            f   16000   16000   304    76     0
      --         --    12.4117   440.0554            f   16000   16000   304    76     0

      --         --    12.7751   427.5393            f   16000   16000   312    78     0
      --         --    12.7789   427.4116            f   16000   16000   312    78     0
      --         --    12.7814   427.3270            f   16000   16000   312    78     0

      --         --    12.3336   442.8427            f   16000   16000   320    80     0
      --         --    12.3282   443.0374            f   16000   16000   320    80     0
      --         --    12.3330   442.8653            f   16000   16000   320    80     0

      --         --    12.7941   426.9049            f   16000   16000   328    82     0
      --         --    12.7976   426.7852            f   16000   16000   328    82     0
      --         --    12.8036   426.5879            f   16000   16000   328    82     0

      --         --    12.2470   445.9730            f   16000   16000   336    84     0
      --         --    12.2684   445.1946            f   16000   16000   336    84     0
      --         --    12.2825   444.6845            f   16000   16000   336    84     0

      --         --    12.6954   430.2236            f   16000   16000   344    86     0
      --         --    12.7013   430.0240            f   16000   16000   344    86     0
      --         --    12.6892   430.4313            f   16000   16000   344    86     0

      --         --    12.3707   441.5142            f   16000   16000   352    88     0
      --         --    12.3609   441.8657            f   16000   16000   352    88     0
      --         --    12.3633   441.7793            f   16000   16000   352    88     0

      --         --    12.5033   436.8326            f   16000   16000   360    90     0
      --         --    12.5023   436.8658            f   16000   16000   360    90     0
      --         --    12.5047   436.7838            f   16000   16000   360    90     0

      --         --    12.1470   449.6469            f   16000   16000   368    92     0
      --         --    12.1579   449.2435            f   16000   16000   368    92     0
      --         --    12.1516   449.4753            f   16000   16000   368    92     0

      --         --    12.5454   435.3672            f   16000   16000   376    94     0
      --         --    12.5492   435.2344            f   16000   16000   376    94     0
      --         --    12.5627   434.7670            f   16000   16000   376    94     0

      --         --    16.7619   390.8423            f   17000   17000   200    50     0
      --         --    16.7730   390.5822            f   17000   17000   200    50     0
      --         --    16.7854   390.2931            f   17000   17000   200    50     0

      --         --    16.0076   409.2580            f   17000   17000   208    52     0
      --         --    16.0151   409.0658            f   17000   17000   208    52     0
      --         --    16.0167   409.0258            f   17000   17000   208    52     0

      --         --    16.6229   394.1092            f   17000   17000   216    54     0
      --         --    16.6325   393.8819            f   17000   17000   216    54     0
      --         --    16.6247   394.0675            f   17000   17000   216    54     0

      --         --    15.4644   423.6334            f   17000   17000   224    56     0
      --         --    15.4702   423.4758            f   17000   17000   224    56     0
      --         --    15.4665   423.5765            f   17000   17000   224    56     0

      --         --    16.0723   407.6099            f   17000   17000   232    58     0
      --         --    16.0917   407.1194            f   17000   17000   232    58     0
      --         --    16.0802   407.4097            f   17000   17000   232    58     0

      --         --    15.0227   436.0891            f   17000   17000   240    60     0
      --         --    15.0753   434.5694            f   17000   17000   240    60     0
      --         --    15.0228   436.0876            f   17000   17000   240    60     0

      --         --    15.6312   419.1144            f   17000   17000   248    62     0
      --         --    15.6288   419.1785            f   17000   17000   248    62     0
      --         --    15.6200   419.4146            f   17000   17000   248    62     0

      --         --    15.6929   417.4653            f   17000   17000   256    64     0
      --         --    15.6749   417.9459            f   17000   17000   256    64     0
      --         --    15.6795   417.8219            f   17000   17000   256    64     0

      --         --    15.5591   421.0562            f   17000   17000   264    66     0
      --         --    15.5510   421.2736            f   17000   17000   264    66     0
      --         --    15.5481   421.3525            f   17000   17000   264    66     0

      --         --    14.8506   441.1422            f   17000   17000   272    68     0
      --         --    14.8606   440.8474            f   17000   17000   272    68     0
      --         --    14.8650   440.7172            f   17000   17000   272    68     0

      --         --    15.2946   428.3380            f   17000   17000   280    70     0
      --         --    15.2973   428.2601            f   17000   17000   280    70     0
      --         --    15.3067   427.9988            f   17000   17000   280    70     0

      --         --    14.4435   453.5759            f   17000   17000   288    72     0
      --         --    14.4474   453.4550            f   17000   17000   288    72     0
      --         --    14.4465   453.4838            f   17000   17000   288    72     0

      --         --    15.1264   433.1012            f   17000   17000   296    74     0
      --         --    15.1239   433.1726            f   17000   17000   296    74     0
      --         --    15.1298   433.0029            f   17000   17000   296    74     0

      --         --    14.8445   441.3245            f   17000   17000   304    76     0
      --         --    14.8660   440.6868            f   17000   17000   304    76     0
      --         --    14.8545   441.0291            f   17000   17000   304    76     0

      --         --    15.2978   428.2486            f   17000   17000   312    78     0
      --         --    15.3106   427.8892            f   17000   17000   312    78     0
      --         --    15.3089   427.9379            f   17000   17000   312    78     0

      --         --    14.8332   441.6617            f   17000   17000   320    80     0
      --         --    14.8361   441.5743            f   17000   17000   320    80     0
      --         --    14.8446   441.3205            f   17000   17000   320    80     0

      --         --    15.3003   428.1783            f   17000   17000   328    82     0
      --         --    15.3012   428.1518            f   17000   17000   328    82     0
      --         --    15.3236   427.5261            f   17000   17000   328    82     0

      --         --    14.6825   446.1953            f   17000   17000   336    84     0
      --         --    14.6844   446.1372            f   17000   17000   336    84     0
      --         --    14.6913   445.9274            f   17000   17000   336    84     0

      --         --    15.2218   430.3843            f   17000   17000   344    86     0
      --         --    15.2249   430.2972            f   17000   17000   344    86     0
      --         --    15.2125   430.6476            f   17000   17000   344    86     0

      --         --    14.8233   441.9562            f   17000   17000   352    88     0
      --         --    14.8206   442.0374            f   17000   17000   352    88     0
      --         --    14.8176   442.1270            f   17000   17000   352    88     0

      --         --    14.9628   437.8367            f   17000   17000   360    90     0
      --         --    14.9712   437.5893            f   17000   17000   360    90     0
      --         --    14.9610   437.8891            f   17000   17000   360    90     0

      --         --    14.5486   450.3000            f   17000   17000   368    92     0
      --         --    14.5643   449.8145            f   17000   17000   368    92     0
      --         --    14.5573   450.0311            f   17000   17000   368    92     0

      --         --    15.0823   434.3674            f   17000   17000   376    94     0
      --         --    15.0581   435.0638            f   17000   17000   376    94     0
      --         --    15.0467   435.3951            f   17000   17000   376    94     0

      --         --    19.9003   390.7812            f   18000   18000   200    50     0
      --         --    19.9015   390.7561            f   18000   18000   200    50     0
      --         --    19.8959   390.8667            f   18000   18000   200    50     0

      --         --    19.0189   408.8896            f   18000   18000   208    52     0
      --         --    19.0170   408.9307            f   18000   18000   208    52     0
      --         --    19.0231   408.8006            f   18000   18000   208    52     0

      --         --    19.7568   393.6192            f   18000   18000   216    54     0
      --         --    19.7504   393.7463            f   18000   18000   216    54     0
      --         --    19.7486   393.7813            f   18000   18000   216    54     0

      --         --    18.3862   422.9619            f   18000   18000   224    56     0
      --         --    18.4095   422.4251            f   18000   18000   224    56     0
      --         --    18.3911   422.8492            f   18000   18000   224    56     0

      --         --    19.0732   407.7255            f   18000   18000   232    58     0
      --         --    19.0711   407.7713            f   18000   18000   232    58     0
      --         --    19.0707   407.7798            f   18000   18000   232    58     0

      --         --    17.7931   437.0600            f   18000   18000   240    60     0
      --         --    17.7880   437.1857            f   18000   18000   240    60     0
      --         --    17.7889   437.1638            f   18000   18000   240    60     0

      --         --    18.5284   419.7139            f   18000   18000   248    62     0
      --         --    18.5306   419.6653            f   18000   18000   248    62     0
      --         --    18.5231   419.8356            f   18000   18000   248    62     0

      --         --    18.6071   417.9407            f   18000   18000   256    64     0
      --         --    18.6145   417.7744            f   18000   18000   256    64     0
      --         --    18.6041   418.0077            f   18000   18000   256    64     0

      --         --    18.4484   421.5351            f   18000   18000   264    66     0
      --         --    18.4516   421.4629            f   18000   18000   264    66     0
      --         --    18.4349   421.8432            f   18000   18000   264    66     0

      --         --    17.6393   440.8706            f   18000   18000   272    68     0
      --         --    17.6486   440.6389            f   18000   18000   272    68     0
      --         --    17.6293   441.1206            f   18000   18000   272    68     0

      --         --    18.1499   428.4667            f   18000   18000   280    70     0
      --         --    18.1677   428.0488            f   18000   18000   280    70     0
      --         --    18.1702   427.9889            f   18000   18000   280    70     0

      --         --    17.0976   454.8381            f   18000   18000   288    72     0
      --         --    17.0942   454.9278            f   18000   18000   288    72     0
      --         --    17.0851   455.1713            f   18000   18000   288    72     0

      --         --    17.9422   433.4288            f   18000   18000   296    74     0
      --         --    17.9378   433.5330            f   18000   18000   296    74     0
      --         --    17.9433   433.4001            f   18000   18000   296    74     0

      --         --    17.6365   440.9404            f   18000   18000   304    76     0
      --         --    17.6310   441.0784            f   18000   18000   304    76     0
      --         --    17.6266   441.1889            f   18000   18000   304    76     0

      --         --    18.0998   429.6529            f   18000   18000   312    78     0
      --         --    18.0969   429.7232            f   18000   18000   312    78     0
      --         --    18.1041   429.5514            f   18000   18000   312    78     0

      --         --    17.5588   442.8923            f   18000   18000   320    80     0
      --         --    17.5562   442.9579            f   18000   18000   320    80     0
      --         --    17.5420   443.3168            f   18000   18000   320    80     0

      --         --    18.1800   427.7578            f   18000   18000   328    82     0
      --         --    18.1616   428.1923            f   18000   18000   328    82     0
      --         --    18.1552   428.3438            f   18000   18000   328    82     0

      --         --    17.3906   447.1766            f   18000   18000   336    84     0
      --         --    17.3986   446.9702            f   18000   18000   336    84     0
      --         --    17.4054   446.7953            f   18000   18000   336    84     0

      --         --    18.0214   431.5235            f   18000   18000   344    86     0
      --         --    18.0296   431.3267            f   18000   18000   344    86     0
      --         --    18.0364   431.1651            f   18000   18000   344    86     0

      --         --    17.6302   441.0976            f   18000   18000   352    88     0
      --         --    17.6609   440.3323            f   18000   18000   352    88     0
      --         --    17.6007   441.8386            f   18000   18000   352    88     0

      --         --    17.6834   439.7721            f   18000   18000   360    90     0
      --         --    17.6896   439.6178            f   18000   18000   360    90     0
      --         --    17.7048   439.2392            f   18000   18000   360    90     0

      --         --    17.1929   452.3177            f   18000   18000   368    92     0
      --         --    17.1692   452.9406            f   18000   18000   368    92     0
      --         --    17.1721   452.8643            f   18000   18000   368    92     0

      --         --    17.7905   437.1227            f   18000   18000   376    94     0
      --         --    17.7823   437.3251            f   18000   18000   376    94     0
      --         --    17.7780   437.4308            f   18000   18000   376    94     0

      --         --    23.4404   390.1838            f   19000   19000   200    50     0
      --         --    23.4320   390.3231            f   19000   19000   200    50     0
      --         --    23.4283   390.3851            f   19000   19000   200    50     0

      --         --    22.3377   409.4454            f   19000   19000   208    52     0
      --         --    22.3394   409.4133            f   19000   19000   208    52     0
      --         --    22.3379   409.4414            f   19000   19000   208    52     0

      --         --    23.1321   395.3831            f   19000   19000   216    54     0
      --         --    23.1241   395.5205            f   19000   19000   216    54     0
      --         --    23.1378   395.2855            f   19000   19000   216    54     0

      --         --    21.5905   423.6149            f   19000   19000   224    56     0
      --         --    21.5845   423.7325            f   19000   19000   224    56     0
      --         --    21.5857   423.7087            f   19000   19000   224    56     0

      --         --    22.3615   409.0089            f   19000   19000   232    58     0
      --         --    22.3671   408.9068            f   19000   19000   232    58     0
      --         --    22.3631   408.9802            f   19000   19000   232    58     0

      --         --    20.9741   436.0644            f   19000   19000   240    60     0
      --         --    20.9768   436.0073            f   19000   19000   240    60     0
      --         --    20.9886   435.7633            f   19000   19000   240    60     0

      --         --    21.7676   420.1685            f   19000   19000   248    62     0
      --         --    21.7621   420.2742            f   19000   19000   248    62     0
      --         --    21.7569   420.3759            f   19000   19000   248    62     0

      --         --    21.8662   418.2730            f   19000   19000   256    64     0
      --         --    21.8605   418.3833            f   19000   19000   256    64     0
      --         --    21.8693   418.2137            f   19000   19000   256    64     0

      --         --    21.6123   423.1876            f   19000   19000   264    66     0
      --         --    21.6263   422.9133            f   19000   19000   264    66     0
      --         --    21.5966   423.4946            f   19000   19000   264    66     0

      --         --    20.6739   442.3973            f   19000   19000   272    68     0
      --         --    20.6720   442.4378            f   19000   19000   272    68     0
      --         --    20.6665   442.5553            f   19000   19000   272    68     0

      --         --    21.3003   429.3864            f   19000   19000   280    70     0
      --         --    21.2848   429.6980            f   19000   19000   280    70     0
      --         --    21.2867   429.6605            f   19000   19000   280    70     0

      --         --    20.0312   456.5907            f   19000   19000   288    72     0
      --         --    20.0329   456.5507            f   19000   19000   288    72     0
      --         --    20.0271   456.6840            f   19000   19000   288    72     0

      --         --    21.0630   434.2230            f   19000   19000   296    74     0
      --         --    21.0892   433.6847            f   19000   19000   296    74     0
      --         --    21.0626   434.2315            f   19000   19000   296    74     0

      --         --    20.7017   441.8027            f   19000   19000   304    76     0
      --         --    20.7099   441.6267            f   19000   19000   304    76     0
      --         --    20.7116   441.5914            f   19000   19000   304    76     0

      --         --    21.2729   429.9396            f   19000   19000   312    78     0
      --         --    21.2581   430.2377            f   19000   19000   312    78     0
      --         --    21.2960   429.4724            f   19000   19000   312    78     0

      --         --    20.6094   443.7806            f   19000   19000   320    80     0
      --         --    20.5971   444.0468            f   19000   19000   320    80     0
      --         --    20.6042   443.8932            f   19000   19000   320    80     0

      --         --    21.3691   428.0043            f   19000   19000   328    82     0
      --         --    21.3592   428.2025            f   19000   19000   328    82     0
      --         --    21.3802   427.7812            f   19000   19000   328    82     0

      --         --    20.4743   446.7081            f   19000   19000   336    84     0
      --         --    20.4536   447.1602            f   19000   19000   336    84     0
      --         --    20.4808   446.5673            f   19000   19000   336    84     0

      --         --    21.2207   430.9970            f   19000   19000   344    86     0
      --         --    21.2101   431.2130            f   19000   19000   344    86     0
      --         --    21.2293   430.8214            f   19000   19000   344    86     0

      --         --    20.5905   444.1873            f   19000   19000   352    88     0
      --         --    20.5847   444.3134            f   19000   19000   352    88     0
      --         --    20.5821   444.3684            f   19000   19000   352    88     0

      --         --    20.7963   439.7928            f   19000   19000   360    90     0
      --         --    20.7737   440.2699            f   19000   19000   360    90     0
      --         --    20.8118   439.4640            f   19000   19000   360    90     0

      --         --    20.1613   453.6452            f   19000   19000   368    92     0
      --         --    20.1750   453.3363            f   19000   19000   368    92     0
      --         --    20.1602   453.6695            f   19000   19000   368    92     0

      --         --    20.9000   437.6093            f   19000   19000   376    94     0
      --         --    20.8840   437.9459            f   19000   19000   376    94     0
      --         --    20.8887   437.8461            f   19000   19000   376    94     0

      --         --    27.2966   390.7984            f   20000   20000   200    50     0
      --         --    27.3029   390.7087            f   20000   20000   200    50     0
      --         --    27.3108   390.5952            f   20000   20000   200    50     0

      --         --    26.1079   408.5909            f   20000   20000   208    52     0
      --         --    26.1008   408.7024            f   20000   20000   208    52     0
      --         --    26.1067   408.6107            f   20000   20000   208    52     0

      --         --    27.0769   393.9700            f   20000   20000   216    54     0
      --         --    27.0701   394.0677            f   20000   20000   216    54     0
      --         --    27.0512   394.3442            f   20000   20000   216    54     0

      --         --    25.2196   422.9825            f   20000   20000   224    56     0
      --         --    25.2181   423.0084            f   20000   20000   224    56     0
      --         --    25.2295   422.8164            f   20000   20000   224    56     0

      --         --    26.1591   407.7922            f   20000   20000   232    58     0
      --         --    26.1751   407.5431            f   20000   20000   232    58     0
      --         --    26.1844   407.3977            f   20000   20000   232    58     0

      --         --    24.4671   435.9927            f   20000   20000   240    60     0
      --         --    24.4764   435.8262            f   20000   20000   240    60     0
      --         --    24.4712   435.9190            f   20000   20000   240    60     0

      --         --    25.4402   419.3157            f   20000   20000   248    62     0
      --         --    25.4315   419.4591            f   20000   20000   248    62     0
      --         --    25.4421   419.2835            f   20000   20000   248    62     0

      --         --    25.5581   417.3808            f   20000   20000   256    64     0
      --         --    25.5433   417.6237            f   20000   20000   256    64     0
      --         --    25.5280   417.8724            f   20000   20000   256    64     0

      --         --    25.2407   422.6296            f   20000   20000   264    66     0
      --         --    25.2438   422.5783            f   20000   20000   264    66     0
      --         --    25.2194   422.9872            f   20000   20000   264    66     0

      --         --    24.1490   441.7346            f   20000   20000   272    68     0
      --         --    24.1526   441.6698            f   20000   20000   272    68     0
      --         --    24.1451   441.8063            f   20000   20000   272    68     0

      --         --    24.8828   428.7077            f   20000   20000   280    70     0
      --         --    24.8719   428.8968            f   20000   20000   280    70     0
      --         --    24.9031   428.3598            f   20000   20000   280    70     0

      --         --    23.3998   455.8787            f   20000   20000   288    72     0
      --         --    23.4043   455.7911            f   20000   20000   288    72     0
      --         --    23.4041   455.7939            f   20000   20000   288    72     0

      --         --    24.4724   435.8978            f   20000   20000   296    74     0
      --         --    24.5072   435.2783            f   20000   20000   296    74     0
      --         --    24.5185   435.0791            f   20000   20000   296    74     0

      --         --    24.0998   442.6368            f   20000   20000   304    76     0
      --         --    24.0813   442.9780            f   20000   20000   304    76     0
      --         --    24.1153   442.3532            f   20000   20000   304    76     0

      --         --    24.8440   429.3778            f   20000   20000   312    78     0
      --         --    24.8518   429.2440            f   20000   20000   312    78     0
      --         --    24.8468   429.3290            f   20000   20000   312    78     0

      --         --    24.0006   444.4664            f   20000   20000   320    80     0
      --         --    24.0030   444.4226            f   20000   20000   320    80     0
      --         --    24.0164   444.1742            f   20000   20000   320    80     0

      --         --    24.8729   428.8792            f   20000   20000   328    82     0
      --         --    24.8870   428.6364            f   20000   20000   328    82     0
      --         --    24.8980   428.4466            f   20000   20000   328    82     0

      --         --    23.8231   447.7776            f   20000   20000   336    84     0
      --         --    23.8165   447.9017            f   20000   20000   336    84     0
      --         --    23.8185   447.8641            f   20000   20000   336    84     0

      --         --    24.7429   431.1316            f   20000   20000   344    86     0
      --         --    24.7544   430.9320            f   20000   20000   344    86     0
      --         --    24.7515   430.9827            f   20000   20000   344    86     0

      --         --    24.0168   444.1672            f   20000   20000   352    88     0
      --         --    23.9869   444.7200            f   20000   20000   352    88     0
      --         --    24.0009   444.4604            f   20000   20000   352    88     0

      --         --    24.2814   439.3272            f   20000   20000   360    90     0
      --         --    24.2827   439.3031            f   20000   20000   360    90     0
      --         --    24.2693   439.5459            f   20000   20000   360    90     0

      --         --    23.5416   453.1321            f   20000   20000   368    92     0
      --         --    23.5460   453.0474            f   20000   20000   368    92     0
      --         --    23.5612   452.7563            f   20000   20000   368    92     0

      --         --    24.3674   437.7754            f   20000   20000   376    94     0
      --         --    24.3522   438.0502            f   20000   20000   376    94     0
      --         --    24.3821   437.5131            f   20000   20000   376    94     0

