
  Status      Error       Time    Gflop/s   House.mode       m       n    nb    ib  padA
      --         --     6.2435   874.7987            f   16000   16000   288    72     0
      --         --     6.2432   874.8421            f   16000   16000   288    72     0
      --         --     6.2528   873.5109            f   16000   16000   288    72     0

      --         --     6.6125   825.9854            f   16000   16000   296    74     0
      --         --     6.6123   826.0118            f   16000   16000   296    74     0
      --         --     6.6116   826.1054            f   16000   16000   296    74     0

      --         --     6.4397   848.1477            f   16000   16000   304    76     0
      --         --     6.4381   848.3668            f   16000   16000   304    76     0
      --         --     6.4222   850.4633            f   16000   16000   304    76     0

      --         --     6.6897   816.4564            f   16000   16000   312    78     0
      --         --     6.6805   817.5759            f   16000   16000   312    78     0
      --         --     6.6825   817.3315            f   16000   16000   312    78     0

      --         --     6.1907   882.2703            f   16000   16000   320    80     0
      --         --     6.1888   882.5336            f   16000   16000   320    80     0
      --         --     6.1900   882.3612            f   16000   16000   320    80     0

      --         --     6.5215   837.5137            f   16000   16000   328    82     0
      --         --     6.5235   837.2611            f   16000   16000   328    82     0
      --         --     6.5081   839.2360            f   16000   16000   328    82     0

      --         --     6.2871   868.7333            f   16000   16000   336    84     0
      --         --     6.2855   868.9575            f   16000   16000   336    84     0
      --         --     6.3564   859.2664            f   16000   16000   336    84     0

      --         --     6.6216   824.8576            f   16000   16000   344    86     0
      --         --     6.6285   823.9986            f   16000   16000   344    86     0
      --         --     6.6079   826.5644            f   16000   16000   344    86     0

      --         --     6.0561   901.8683            f   16000   16000   352    88     0
      --         --     6.0411   904.1187            f   16000   16000   352    88     0
      --         --     6.0648   900.5868            f   16000   16000   352    88     0

      --         --     6.2714   870.9149            f   16000   16000   360    90     0
      --         --     6.2839   869.1865            f   16000   16000   360    90     0
      --         --     6.2684   871.3241            f   16000   16000   360    90     0

      --         --     6.1631   886.2225            f   16000   16000   368    92     0
      --         --     6.1600   886.6690            f   16000   16000   368    92     0
      --         --     6.1597   886.6996            f   16000   16000   368    92     0

      --         --     6.4353   848.7361            f   16000   16000   376    94     0
      --         --     6.4301   849.4188            f   16000   16000   376    94     0
      --         --     6.4451   847.4471            f   16000   16000   376    94     0

      --         --     9.2705   706.6759            f   17000   17000   200    50     0
      --         --     9.2933   704.9447            f   17000   17000   200    50     0
      --         --     9.2433   708.7576            f   17000   17000   200    50     0

      --         --     8.9897   728.7473            f   17000   17000   208    52     0
      --         --     8.9784   729.6677            f   17000   17000   208    52     0
      --         --     8.9955   728.2817            f   17000   17000   208    52     0

      --         --     9.3783   698.5502            f   17000   17000   216    54     0
      --         --     9.3447   701.0673            f   17000   17000   216    54     0
      --         --     9.3668   699.4099            f   17000   17000   216    54     0

      --         --     8.4774   772.7912            f   17000   17000   224    56     0
      --         --     8.4784   772.6948            f   17000   17000   224    56     0
      --         --     8.4574   774.6131            f   17000   17000   224    56     0

      --         --     8.8384   741.2212            f   17000   17000   232    58     0
      --         --     8.8432   740.8201            f   17000   17000   232    58     0
      --         --     8.8486   740.3704            f   17000   17000   232    58     0

      --         --     8.5088   769.9414            f   17000   17000   240    60     0
      --         --     8.5963   762.0989            f   17000   17000   240    60     0
      --         --     8.5148   769.3918            f   17000   17000   240    60     0

      --         --     9.0850   721.1040            f   17000   17000   248    62     0
      --         --     8.9950   728.3196            f   17000   17000   248    62     0
      --         --     8.9560   731.4927            f   17000   17000   248    62     0

      --         --     8.0538   813.4343            f   17000   17000   256    64     0
      --         --     8.0936   809.4402            f   17000   17000   256    64     0
      --         --     8.0452   814.3071            f   17000   17000   256    64     0

      --         --     8.4060   779.3493            f   17000   17000   264    66     0
      --         --     8.4190   778.1491            f   17000   17000   264    66     0
      --         --     8.3932   780.5421            f   17000   17000   264    66     0

      --         --     8.0889   809.9020            f   17000   17000   272    68     0
      --         --     8.0856   810.2405            f   17000   17000   272    68     0
      --         --     8.0941   809.3862            f   17000   17000   272    68     0

      --         --     8.5410   767.0307            f   17000   17000   280    70     0
      --         --     8.5409   767.0433            f   17000   17000   280    70     0
      --         --     8.5622   765.1395            f   17000   17000   280    70     0

      --         --     7.5342   869.5368            f   17000   17000   288    72     0
      --         --     7.5324   869.7436            f   17000   17000   288    72     0
      --         --     7.5163   871.6065            f   17000   17000   288    72     0

      --         --     7.9177   827.4126            f   17000   17000   296    74     0
      --         --     7.9078   828.4483            f   17000   17000   296    74     0
      --         --     7.9033   828.9219            f   17000   17000   296    74     0

      --         --     7.6914   851.7583            f   17000   17000   304    76     0
      --         --     7.6943   851.4425            f   17000   17000   304    76     0
      --         --     7.7032   850.4567            f   17000   17000   304    76     0

      --         --     8.0296   815.8855            f   17000   17000   312    78     0
      --         --     8.0243   816.4210            f   17000   17000   312    78     0
      --         --     8.0166   817.2055            f   17000   17000   312    78     0

      --         --     7.4846   875.2984            f   17000   17000   320    80     0
      --         --     7.4757   876.3395            f   17000   17000   320    80     0
      --         --     7.4891   874.7659            f   17000   17000   320    80     0

      --         --     7.8017   839.7193            f   17000   17000   328    82     0
      --         --     7.8085   838.9937            f   17000   17000   328    82     0
      --         --     7.8039   839.4870            f   17000   17000   328    82     0

      --         --     7.5242   870.6904            f   17000   17000   336    84     0
      --         --     7.5276   870.3019            f   17000   17000   336    84     0
      --         --     7.5334   869.6311            f   17000   17000   336    84     0

      --         --     7.9052   828.7265            f   17000   17000   344    86     0
      --         --     7.9002   829.2530            f   17000   17000   344    86     0
      --         --     7.9107   828.1455            f   17000   17000   344    86     0

      --         --     7.2761   900.3834            f   17000   17000   352    88     0
      --         --     7.2882   898.8879            f   17000   17000   352    88     0
      --         --     7.2778   900.1648            f   17000   17000   352    88     0

      --         --     7.5099   872.3479            f   17000   17000   360    90     0
      --         --     7.5040   873.0366            f   17000   17000   360    90     0
      --         --     7.5118   872.1241            f   17000   17000   360    90     0

      --         --     7.3793   887.7863            f   17000   17000   368    92     0
      --         --     7.3915   886.3160            f   17000   17000   368    92     0
      --         --     7.3837   887.2598            f   17000   17000   368    92     0

      --         --     7.7283   847.6905            f   17000   17000   376    94     0
      --         --     7.7240   848.1714            f   17000   17000   376    94     0
      --         --     7.7324   847.2430            f   17000   17000   376    94     0

      --         --    10.9389   710.9148            f   18000   18000   200    50     0
      --         --    10.9566   709.7671            f   18000   18000   200    50     0
      --         --    10.9490   710.2590            f   18000   18000   200    50     0

      --         --    10.6557   729.8118            f   18000   18000   208    52     0
      --         --    10.6524   730.0343            f   18000   18000   208    52     0
      --         --    10.8095   719.4297            f   18000   18000   208    52     0

      --         --    11.1754   695.8736            f   18000   18000   216    54     0
      --         --    11.1117   699.8590            f   18000   18000   216    54     0
      --         --    11.0832   701.6609            f   18000   18000   216    54     0

      --         --    10.0473   774.0020            f   18000   18000   224    56     0
      --         --    10.0600   773.0253            f   18000   18000   224    56     0
      --         --    10.0318   775.1975            f   18000   18000   224    56     0

      --         --    10.4686   742.8546            f   18000   18000   232    58     0
      --         --    10.4768   742.2749            f   18000   18000   232    58     0
      --         --    10.4644   743.1500            f   18000   18000   232    58     0

      --         --    10.0956   770.2987            f   18000   18000   240    60     0
      --         --    10.0940   770.4213            f   18000   18000   240    60     0
      --         --    10.4426   744.7027            f   18000   18000   240    60     0

      --         --    10.6165   732.5088            f   18000   18000   248    62     0
      --         --    10.6449   730.5514            f   18000   18000   248    62     0
      --         --    10.6275   731.7460            f   18000   18000   248    62     0

      --         --     9.5382   815.3195            f   18000   18000   256    64     0
      --         --     9.5375   815.3734            f   18000   18000   256    64     0
      --         --     9.5912   810.8117            f   18000   18000   256    64     0

      --         --     9.9846   778.8624            f   18000   18000   264    66     0
      --         --     9.9867   778.6984            f   18000   18000   264    66     0
      --         --     9.9766   779.4927            f   18000   18000   264    66     0

      --         --     9.6421   806.5345            f   18000   18000   272    68     0
      --         --     9.6205   808.3429            f   18000   18000   272    68     0
      --         --     9.6458   806.2226            f   18000   18000   272    68     0

      --         --    10.1425   766.7414            f   18000   18000   280    70     0
      --         --    10.1635   765.1522            f   18000   18000   280    70     0
      --         --    10.2281   760.3236            f   18000   18000   280    70     0

      --         --     8.8813   875.6188            f   18000   18000   288    72     0
      --         --     8.8862   875.1360            f   18000   18000   288    72     0
      --         --     8.9688   867.0795            f   18000   18000   288    72     0

      --         --     9.3925   827.9603            f   18000   18000   296    74     0
      --         --     9.3740   829.5946            f   18000   18000   296    74     0
      --         --     9.3789   829.1612            f   18000   18000   296    74     0

      --         --     9.1887   846.3238            f   18000   18000   304    76     0
      --         --     9.2028   845.0310            f   18000   18000   304    76     0
      --         --     9.1582   849.1464            f   18000   18000   304    76     0

      --         --     9.4729   820.9393            f   18000   18000   312    78     0
      --         --     9.4947   819.0528            f   18000   18000   312    78     0
      --         --     9.4837   819.9988            f   18000   18000   312    78     0

      --         --     8.8705   876.6914            f   18000   18000   320    80     0
      --         --     8.8681   876.9282            f   18000   18000   320    80     0
      --         --     8.8425   879.4584            f   18000   18000   320    80     0

      --         --     9.2706   838.8516            f   18000   18000   328    82     0
      --         --     9.2736   838.5802            f   18000   18000   328    82     0
      --         --     9.2779   838.1868            f   18000   18000   328    82     0

      --         --     8.9352   870.3402            f   18000   18000   336    84     0
      --         --     8.9703   866.9324            f   18000   18000   336    84     0
      --         --     8.9259   871.2423            f   18000   18000   336    84     0

      --         --     9.3968   827.5890            f   18000   18000   344    86     0
      --         --     9.4027   827.0678            f   18000   18000   344    86     0
      --         --     9.3981   827.4745            f   18000   18000   344    86     0

      --         --     8.6683   897.1389            f   18000   18000   352    88     0
      --         --     8.6397   900.1109            f   18000   18000   352    88     0
      --         --     8.6132   902.8716            f   18000   18000   352    88     0

      --         --     8.8632   877.4040            f   18000   18000   360    90     0
      --         --     8.8582   877.9025            f   18000   18000   360    90     0
      --         --     8.9004   873.7454            f   18000   18000   360    90     0

      --         --     8.7437   889.4021            f   18000   18000   368    92     0
      --         --     8.7074   893.1089            f   18000   18000   368    92     0
      --         --     8.7221   891.6029            f   18000   18000   368    92     0

      --         --     9.1231   852.4171            f   18000   18000   376    94     0
      --         --     9.1708   847.9797            f   18000   18000   376    94     0
      --         --     9.1209   852.6164            f   18000   18000   376    94     0

      --         --    12.9074   708.5890            f   19000   19000   200    50     0
      --         --    12.9503   706.2419            f   19000   19000   200    50     0
      --         --    12.9001   708.9900            f   19000   19000   200    50     0

      --         --    12.5864   726.6618            f   19000   19000   208    52     0
      --         --    12.6310   724.0960            f   19000   19000   208    52     0
      --         --    12.5902   726.4401            f   19000   19000   208    52     0

      --         --    13.0532   700.6770            f   19000   19000   216    54     0
      --         --    13.0252   702.1804            f   19000   19000   216    54     0
      --         --    13.0282   702.0183            f   19000   19000   216    54     0

      --         --    11.8119   774.3088            f   19000   19000   224    56     0
      --         --    11.7835   776.1764            f   19000   19000   224    56     0
      --         --    11.8140   774.1696            f   19000   19000   224    56     0

      --         --    12.2945   743.9159            f   19000   19000   232    58     0
      --         --    12.3215   742.2838            f   19000   19000   232    58     0
      --         --    12.2878   744.3224            f   19000   19000   232    58     0

      --         --    11.9362   766.2450            f   19000   19000   240    60     0
      --         --    11.9981   762.2947            f   19000   19000   240    60     0
      --         --    11.9442   765.7326            f   19000   19000   240    60     0

      --         --    12.5263   730.1468            f   19000   19000   248    62     0
      --         --    12.5193   730.5567            f   19000   19000   248    62     0
      --         --    12.5359   729.5904            f   19000   19000   248    62     0

      --         --    11.2241   814.8623            f   19000   19000   256    64     0
      --         --    11.2525   812.8002            f   19000   19000   256    64     0
      --         --    11.2287   814.5218            f   19000   19000   256    64     0

      --         --    11.6631   784.1846            f   19000   19000   264    66     0
      --         --    11.7026   781.5419            f   19000   19000   264    66     0
      --         --    11.7313   779.6298            f   19000   19000   264    66     0

      --         --    11.6095   787.8076            f   19000   19000   272    68     0
      --         --    11.2639   811.9768            f   19000   19000   272    68     0
      --         --    11.2726   811.3517            f   19000   19000   272    68     0

      --         --    11.9074   768.0967            f   19000   19000   280    70     0
      --         --    11.9307   766.5988            f   19000   19000   280    70     0
      --         --    11.9247   766.9859            f   19000   19000   280    70     0

      --         --    10.4508   875.1529            f   19000   19000   288    72     0
      --         --    10.4811   872.6240            f   19000   19000   288    72     0
      --         --    10.4319   876.7431            f   19000   19000   288    72     0

      --         --    11.0422   828.2799            f   19000   19000   296    74     0
      --         --    11.0547   827.3444            f   19000   19000   296    74     0
      --         --    11.0549   827.3291            f   19000   19000   296    74     0

      --         --    10.7583   850.1360            f   19000   19000   304    76     0
      --         --    10.7805   848.3916            f   19000   19000   304    76     0
      --         --    10.7816   848.3055            f   19000   19000   304    76     0

      --         --    11.1407   820.9581            f   19000   19000   312    78     0
      --         --    11.1570   819.7584            f   19000   19000   312    78     0
      --         --    11.1329   821.5325            f   19000   19000   312    78     0

      --         --    10.3957   879.7910            f   19000   19000   320    80     0
      --         --    10.4120   878.4108            f   19000   19000   320    80     0
      --         --    10.3894   880.3279            f   19000   19000   320    80     0

      --         --    10.8725   841.2081            f   19000   19000   328    82     0
      --         --    10.8623   841.9966            f   19000   19000   328    82     0
      --         --    10.8720   841.2516            f   19000   19000   328    82     0

      --         --    10.4961   871.3726            f   19000   19000   336    84     0
      --         --    10.5184   869.5304            f   19000   19000   336    84     0
      --         --    10.5243   869.0382            f   19000   19000   336    84     0

      --         --    11.1115   823.1150            f   19000   19000   344    86     0
      --         --    11.0766   825.7091            f   19000   19000   344    86     0
      --         --    11.0575   827.1395            f   19000   19000   344    86     0

      --         --    10.0670   908.5195            f   19000   19000   352    88     0
      --         --    10.0623   908.9391            f   19000   19000   352    88     0
      --         --    10.1106   904.6040            f   19000   19000   352    88     0

      --         --    10.4425   875.8475            f   19000   19000   360    90     0
      --         --    10.4606   874.3361            f   19000   19000   360    90     0
      --         --    10.4788   872.8150            f   19000   19000   360    90     0

      --         --    10.3182   886.4004            f   19000   19000   368    92     0
      --         --    10.2997   887.9949            f   19000   19000   368    92     0
      --         --    10.2482   892.4518            f   19000   19000   368    92     0

      --         --    10.7166   853.4450            f   19000   19000   376    94     0
      --         --    10.7335   852.1065            f   19000   19000   376    94     0
      --         --    10.7188   853.2731            f   19000   19000   376    94     0

      --         --    15.0322   709.6397            f   20000   20000   200    50     0
      --         --    15.0535   708.6382            f   20000   20000   200    50     0
      --         --    15.2783   698.2083            f   20000   20000   200    50     0

      --         --    14.7964   720.9516            f   20000   20000   208    52     0
      --         --    14.6667   727.3238            f   20000   20000   208    52     0
      --         --    14.6467   728.3200            f   20000   20000   208    52     0

      --         --    15.1954   702.0200            f   20000   20000   216    54     0
      --         --    15.2023   701.6989            f   20000   20000   216    54     0
      --         --    15.1924   702.1561            f   20000   20000   216    54     0

      --         --    13.9213   766.2702            f   20000   20000   224    56     0
      --         --    13.7989   773.0675            f   20000   20000   224    56     0
      --         --    13.7773   774.2789            f   20000   20000   224    56     0

      --         --    14.3878   741.4232            f   20000   20000   232    58     0
      --         --    14.3804   741.8054            f   20000   20000   232    58     0
      --         --    14.3734   742.1693            f   20000   20000   232    58     0

      --         --    13.9301   765.7862            f   20000   20000   240    60     0
      --         --    13.9389   765.3034            f   20000   20000   240    60     0
      --         --    13.9141   766.6638            f   20000   20000   240    60     0

      --         --    14.5795   731.6756            f   20000   20000   248    62     0
      --         --    14.5649   732.4069            f   20000   20000   248    62     0
      --         --    14.6189   729.7052            f   20000   20000   248    62     0

      --         --    13.1127   813.5209            f   20000   20000   256    64     0
      --         --    13.0761   815.7976            f   20000   20000   256    64     0
      --         --    13.1153   813.3605            f   20000   20000   256    64     0

      --         --    13.6729   780.1887            f   20000   20000   264    66     0
      --         --    13.6368   782.2549            f   20000   20000   264    66     0
      --         --    13.6505   781.4703            f   20000   20000   264    66     0

      --         --    13.1952   808.4381            f   20000   20000   272    68     0
      --         --    13.1563   810.8264            f   20000   20000   272    68     0
      --         --    13.1430   811.6462            f   20000   20000   272    68     0

      --         --    13.8788   768.6150            f   20000   20000   280    70     0
      --         --    13.9142   766.6618            f   20000   20000   280    70     0
      --         --    13.9180   766.4517            f   20000   20000   280    70     0

      --         --    12.3323   865.0028            f   20000   20000   288    72     0
      --         --    12.1694   876.5814            f   20000   20000   288    72     0
      --         --    12.1784   875.9303            f   20000   20000   288    72     0

      --         --    12.8428   830.6162            f   20000   20000   296    74     0
      --         --    12.8452   830.4659            f   20000   20000   296    74     0
      --         --    12.8553   829.8117            f   20000   20000   296    74     0

      --         --    12.5472   850.1867            f   20000   20000   304    76     0
      --         --    12.5128   852.5238            f   20000   20000   304    76     0
      --         --    12.5019   853.2699            f   20000   20000   304    76     0

      --         --    13.0732   815.9797            f   20000   20000   312    78     0
      --         --    13.0219   819.1958            f   20000   20000   312    78     0
      --         --    13.0284   818.7860            f   20000   20000   312    78     0

      --         --    12.0975   881.7874            f   20000   20000   320    80     0
      --         --    12.1468   878.2110            f   20000   20000   320    80     0
      --         --    12.0909   882.2759            f   20000   20000   320    80     0

      --         --    12.6697   841.9697            f   20000   20000   328    82     0
      --         --    12.6711   841.8726            f   20000   20000   328    82     0
      --         --    12.6649   842.2858            f   20000   20000   328    82     0

      --         --    12.2175   873.1293            f   20000   20000   336    84     0
      --         --    12.2253   872.5723            f   20000   20000   336    84     0
      --         --    12.2234   872.7052            f   20000   20000   336    84     0

      --         --    12.9013   826.8528            f   20000   20000   344    86     0
      --         --    12.8855   827.8652            f   20000   20000   344    86     0
      --         --    12.8737   828.6248            f   20000   20000   344    86     0

      --         --    11.7169   910.4333            f   20000   20000   352    88     0
      --         --    11.7325   909.2231            f   20000   20000   352    88     0
      --         --    11.7295   909.4535            f   20000   20000   352    88     0

      --         --    12.1515   877.8747            f   20000   20000   360    90     0
      --         --    12.1767   876.0576            f   20000   20000   360    90     0
      --         --    12.2035   874.1321            f   20000   20000   360    90     0

      --         --    11.9814   890.3375            f   20000   20000   368    92     0
      --         --    11.9819   890.3017            f   20000   20000   368    92     0
      --         --    11.9749   890.8156            f   20000   20000   368    92     0

      --         --    12.5225   851.8636            f   20000   20000   376    94     0
      --         --    12.5180   852.1672            f   20000   20000   376    94     0
      --         --    12.5391   850.7364            f   20000   20000   376    94     0



