
  Status      Error       Time    Gflop/s       m       n    nb    ib  padA  mtpf  zerocol

      --         --     1.1140   796.5097   11000   11000   232    16     0     8       -1
      --         --     1.1132   797.0249   11000   11000   232    16     0     8       -1
      --         --     1.1123   797.7047   11000   11000   232    16     0     8       -1

      --         --     1.0782   822.9297   11000   11000   240    16     0     8       -1
      --         --     1.0876   815.7965   11000   11000   240    16     0     8       -1
      --         --     1.0892   814.6119   11000   11000   240    16     0     8       -1

      --         --     1.1251   788.6311   11000   11000   248    16     0     8       -1
      --         --     1.1131   797.1331   11000   11000   248    16     0     8       -1
      --         --     1.1071   801.4447   11000   11000   248    16     0     8       -1

      --         --     1.0899   814.1177   11000   11000   256    16     0     8       -1
      --         --     1.0982   807.9279   11000   11000   256    16     0     8       -1
      --         --     1.1002   806.4531   11000   11000   256    16     0     8       -1

      --         --     1.1221   790.7496   11000   11000   264    16     0     8       -1
      --         --     1.1184   793.3671   11000   11000   264    16     0     8       -1
      --         --     1.1156   795.3501   11000   11000   264    16     0     8       -1

      --         --     1.1083   800.5568   11000   11000   272    16     0     8       -1
      --         --     1.1090   800.0460   11000   11000   272    16     0     8       -1
      --         --     1.1153   795.5146   11000   11000   272    16     0     8       -1

      --         --     1.1389   779.0758   11000   11000   280    16     0     8       -1
      --         --     1.1403   778.1017   11000   11000   280    16     0     8       -1
      --         --     1.1343   782.2367   11000   11000   280    16     0     8       -1

      --         --     1.1125   797.5506   11000   11000   288    16     0     8       -1
      --         --     1.1274   786.9856   11000   11000   288    16     0     8       -1
      --         --     1.1214   791.2320   11000   11000   288    16     0     8       -1

      --         --     1.1328   783.2535   11000   11000   296    16     0     8       -1
      --         --     1.1256   788.2614   11000   11000   296    16     0     8       -1
      --         --     1.1332   782.9572   11000   11000   296    16     0     8       -1

      --         --     1.1075   801.1494   11000   11000   304    16     0     8       -1
      --         --     1.1076   801.1014   11000   11000   304    16     0     8       -1
      --         --     1.1125   797.5688   11000   11000   304    16     0     8       -1

      --         --     1.1103   799.1105   11000   11000   312    16     0     8       -1
      --         --     1.1116   798.2242   11000   11000   312    16     0     8       -1
      --         --     1.1040   803.6991   11000   11000   312    16     0     8       -1

      --         --     1.0953   810.0759   11000   11000   320    16     0     8       -1
      --         --     1.1030   804.3996   11000   11000   320    16     0     8       -1
      --         --     1.1041   803.6034   11000   11000   320    16     0     8       -1

      --         --     1.1103   799.1230   11000   11000   328    16     0     8       -1
      --         --     1.0964   809.2418   11000   11000   328    16     0     8       -1
      --         --     1.1040   803.7192   11000   11000   328    16     0     8       -1

      --         --     1.0661   832.2879   11000   11000   336    16     0     8       -1
      --         --     1.0919   812.6070   11000   11000   336    16     0     8       -1
      --         --     1.0904   813.7072   11000   11000   336    16     0     8       -1

      --         --     1.0937   811.2925   11000   11000   344    16     0     8       -1
      --         --     1.0994   807.0405   11000   11000   344    16     0     8       -1
      --         --     1.0948   810.4726   11000   11000   344    16     0     8       -1

      --         --     1.0916   812.7848   11000   11000   352    16     0     8       -1
      --         --     1.0938   811.2156   11000   11000   352    16     0     8       -1
      --         --     1.0892   814.6421   11000   11000   352    16     0     8       -1

      --         --     1.1057   802.4543   11000   11000   360    16     0     8       -1
      --         --     1.0929   811.8231   11000   11000   360    16     0     8       -1
      --         --     1.0967   809.0615   11000   11000   360    16     0     8       -1

      --         --     1.1142   796.3307   11000   11000   368    16     0     8       -1
      --         --     1.1212   791.3808   11000   11000   368    16     0     8       -1
      --         --     1.1064   801.9099   11000   11000   368    16     0     8       -1

      --         --     1.1142   796.3620   11000   11000   376    16     0     8       -1
      --         --     1.1210   791.5038   11000   11000   376    16     0     8       -1
      --         --     1.1219   790.8564   11000   11000   376    16     0     8       -1

      --         --     1.0923   812.2963   11000   11000   384    16     0     8       -1
      --         --     1.0824   819.7590   11000   11000   384    16     0     8       -1
      --         --     1.1040   803.6628   11000   11000   384    16     0     8       -1

      --         --     1.1551   768.1609   11000   11000   392    16     0     8       -1
      --         --     1.1417   777.1368   11000   11000   392    16     0     8       -1
      --         --     1.1467   773.7482   11000   11000   392    16     0     8       -1

      --         --     1.1375   780.0426   11000   11000   400    16     0     8       -1
      --         --     1.1454   774.6713   11000   11000   400    16     0     8       -1
      --         --     1.1388   779.1450   11000   11000   400    16     0     8       -1

      --         --     1.1501   771.4983   11000   11000   408    16     0     8       -1
      --         --     1.1445   775.2369   11000   11000   408    16     0     8       -1
      --         --     1.1433   776.0773   11000   11000   408    16     0     8       -1

      --         --     1.1456   774.5200   11000   11000   416    16     0     8       -1
      --         --     1.1518   770.3549   11000   11000   416    16     0     8       -1
      --         --     1.1477   773.0933   11000   11000   416    16     0     8       -1

      --         --     1.1732   756.3074   11000   11000   424    16     0     8       -1
      --         --     1.1620   763.5482   11000   11000   424    16     0     8       -1
      --         --     1.1626   763.1892   11000   11000   424    16     0     8       -1

      --         --     1.1595   765.1899   11000   11000   432    16     0     8       -1
      --         --     1.1609   764.3033   11000   11000   432    16     0     8       -1
      --         --     1.1476   773.1691   11000   11000   432    16     0     8       -1

      --         --     1.1774   753.5997   11000   11000   440    16     0     8       -1
      --         --     1.1717   757.2350   11000   11000   440    16     0     8       -1
      --         --     1.1776   753.4730   11000   11000   440    16     0     8       -1

      --         --     1.1642   762.1035   11000   11000   448    16     0     8       -1
      --         --     1.1676   759.8940   11000   11000   448    16     0     8       -1
      --         --     1.1658   761.0783   11000   11000   448    16     0     8       -1

      --         --     1.1920   744.3457   11000   11000   456    16     0     8       -1
      --         --     1.1824   750.4000   11000   11000   456    16     0     8       -1
      --         --     1.1853   748.5668   11000   11000   456    16     0     8       -1

      --         --     1.1841   749.3447   11000   11000   464    16     0     8       -1
      --         --     1.1869   747.5829   11000   11000   464    16     0     8       -1
      --         --     1.1916   744.5800   11000   11000   464    16     0     8       -1

      --         --     1.2000   739.4028   11000   11000   472    16     0     8       -1
      --         --     1.2063   735.5342   11000   11000   472    16     0     8       -1
      --         --     1.2143   730.6897   11000   11000   472    16     0     8       -1

      --         --     1.2003   739.2172   11000   11000   480    16     0     8       -1
      --         --     1.1918   744.4548   11000   11000   480    16     0     8       -1
      --         --     1.1979   740.6789   11000   11000   480    16     0     8       -1

      --         --     1.2295   721.6801   11000   11000   488    16     0     8       -1
      --         --     1.2304   721.1055   11000   11000   488    16     0     8       -1
      --         --     1.2177   728.6447   11000   11000   488    16     0     8       -1

      --         --     1.2171   729.0143   11000   11000   496    16     0     8       -1
      --         --     1.2190   727.8896   11000   11000   496    16     0     8       -1
      --         --     1.2168   729.2000   11000   11000   496    16     0     8       -1

      --         --     1.2329   719.6589   11000   11000   504    16     0     8       -1
      --         --     1.2346   718.6888   11000   11000   504    16     0     8       -1
      --         --     1.2193   727.7086   11000   11000   504    16     0     8       -1

      --         --     1.6203   710.9137   12000   12000   128    16     0     8       -1
      --         --     1.6278   707.6735   12000   12000   128    16     0     8       -1
      --         --     1.6300   706.7249   12000   12000   128    16     0     8       -1

      --         --     1.6018   719.1525   12000   12000   136    16     0     8       -1
      --         --     1.6029   718.6551   12000   12000   136    16     0     8       -1
      --         --     1.5912   723.9248   12000   12000   136    16     0     8       -1

      --         --     1.4837   776.3637   12000   12000   144    16     0     8       -1
      --         --     1.5097   763.0100   12000   12000   144    16     0     8       -1
      --         --     1.5088   763.4570   12000   12000   144    16     0     8       -1

      --         --     1.4808   777.8982   12000   12000   152    16     0     8       -1
      --         --     1.4824   777.0646   12000   12000   152    16     0     8       -1
      --         --     1.4724   782.3208   12000   12000   152    16     0     8       -1

      --         --     1.4617   788.0964   12000   12000   160    16     0     8       -1
      --         --     1.4416   799.0726   12000   12000   160    16     0     8       -1
      --         --     1.4561   791.1215   12000   12000   160    16     0     8       -1

      --         --     1.4234   809.3009   12000   12000   168    16     0     8       -1
      --         --     1.4264   807.5596   12000   12000   168    16     0     8       -1
      --         --     1.4201   811.1317   12000   12000   168    16     0     8       -1

      --         --     1.4315   804.6829   12000   12000   176    16     0     8       -1
      --         --     1.4198   811.3360   12000   12000   176    16     0     8       -1
      --         --     1.4311   804.9382   12000   12000   176    16     0     8       -1

      --         --     1.4405   799.6875   12000   12000   184    16     0     8       -1
      --         --     1.4543   792.0616   12000   12000   184    16     0     8       -1
      --         --     1.4414   799.1453   12000   12000   184    16     0     8       -1

      --         --     1.3975   824.2930   12000   12000   192    16     0     8       -1
      --         --     1.4006   822.4369   12000   12000   192    16     0     8       -1
      --         --     1.4006   822.4331   12000   12000   192    16     0     8       -1

      --         --     1.4099   817.0053   12000   12000   200    16     0     8       -1
      --         --     1.4093   817.3569   12000   12000   200    16     0     8       -1
      --         --     1.4204   810.9896   12000   12000   200    16     0     8       -1

      --         --     1.3947   825.9213   12000   12000   208    16     0     8       -1
      --         --     1.4007   822.3880   12000   12000   208    16     0     8       -1
      --         --     1.3941   826.2843   12000   12000   208    16     0     8       -1

      --         --     1.3898   828.8664   12000   12000   216    16     0     8       -1
      --         --     1.3858   831.2369   12000   12000   216    16     0     8       -1
      --         --     1.3857   831.2793   12000   12000   216    16     0     8       -1

      --         --     1.3795   835.0514   12000   12000   224    16     0     8       -1
      --         --     1.3834   832.6905   12000   12000   224    16     0     8       -1
      --         --     1.3739   838.4518   12000   12000   224    16     0     8       -1

      --         --     1.3982   823.8514   12000   12000   232    16     0     8       -1
      --         --     1.3762   837.0579   12000   12000   232    16     0     8       -1
      --         --     1.4119   815.8699   12000   12000   232    16     0     8       -1

      --         --     1.3442   856.9677   12000   12000   240    16     0     8       -1
      --         --     1.3439   857.1720   12000   12000   240    16     0     8       -1
      --         --     1.3473   854.9648   12000   12000   240    16     0     8       -1

      --         --     1.3776   836.1713   12000   12000   248    16     0     8       -1
      --         --     1.3784   835.7112   12000   12000   248    16     0     8       -1
      --         --     1.3804   834.4802   12000   12000   248    16     0     8       -1

      --         --     1.3618   845.8625   12000   12000   256    16     0     8       -1
      --         --     1.3754   837.5226   12000   12000   256    16     0     8       -1
      --         --     1.3578   848.3673   12000   12000   256    16     0     8       -1

      --         --     1.4064   819.0713   12000   12000   264    16     0     8       -1
      --         --     1.4066   818.9433   12000   12000   264    16     0     8       -1
      --         --     1.4224   809.8509   12000   12000   264    16     0     8       -1

      --         --     1.4322   804.3031   12000   12000   272    16     0     8       -1
      --         --     1.3978   824.1006   12000   12000   272    16     0     8       -1
      --         --     1.4015   821.9045   12000   12000   272    16     0     8       -1

      --         --     1.4208   810.7476   12000   12000   280    16     0     8       -1
      --         --     1.4173   812.7530   12000   12000   280    16     0     8       -1
      --         --     1.4157   813.6801   12000   12000   280    16     0     8       -1

      --         --     1.4068   818.8312   12000   12000   288    16     0     8       -1
      --         --     1.3884   829.6842   12000   12000   288    16     0     8       -1
      --         --     1.3950   825.7653   12000   12000   288    16     0     8       -1

      --         --     1.4132   815.1104   12000   12000   296    16     0     8       -1
      --         --     1.4221   810.0236   12000   12000   296    16     0     8       -1
      --         --     1.4349   802.8054   12000   12000   296    16     0     8       -1

      --         --     1.3975   824.2882   12000   12000   304    16     0     8       -1
      --         --     1.4058   819.4034   12000   12000   304    16     0     8       -1
      --         --     1.3991   823.3195   12000   12000   304    16     0     8       -1

      --         --     1.3895   829.0188   12000   12000   312    16     0     8       -1
      --         --     1.3966   824.8340   12000   12000   312    16     0     8       -1
      --         --     1.3957   825.3700   12000   12000   312    16     0     8       -1

      --         --     1.4010   822.2152   12000   12000   320    16     0     8       -1
      --         --     1.4121   815.7429   12000   12000   320    16     0     8       -1
      --         --     1.4016   821.8766   12000   12000   320    16     0     8       -1

      --         --     1.4012   822.0860   12000   12000   328    16     0     8       -1
      --         --     1.3900   828.6996   12000   12000   328    16     0     8       -1
      --         --     1.4033   820.8965   12000   12000   328    16     0     8       -1

      --         --     1.3822   833.4314   12000   12000   336    16     0     8       -1
      --         --     1.3874   830.2736   12000   12000   336    16     0     8       -1
      --         --     1.3790   835.3223   12000   12000   336    16     0     8       -1

      --         --     1.3927   827.0927   12000   12000   344    16     0     8       -1
      --         --     1.3862   830.9806   12000   12000   344    16     0     8       -1
      --         --     1.3988   823.5098   12000   12000   344    16     0     8       -1

      --         --     1.3882   829.8104   12000   12000   352    16     0     8       -1
      --         --     1.3897   828.9296   12000   12000   352    16     0     8       -1
      --         --     1.3871   830.4395   12000   12000   352    16     0     8       -1

      --         --     1.3641   844.4681   12000   12000   360    16     0     8       -1
      --         --     1.3648   844.0436   12000   12000   360    16     0     8       -1
      --         --     1.3706   840.4261   12000   12000   360    16     0     8       -1

      --         --     1.3789   835.4141   12000   12000   368    16     0     8       -1
      --         --     1.3857   831.2674   12000   12000   368    16     0     8       -1
      --         --     1.3597   847.1720   12000   12000   368    16     0     8       -1

      --         --     1.3612   846.2639   12000   12000   376    16     0     8       -1
      --         --     1.3649   843.9474   12000   12000   376    16     0     8       -1
      --         --     1.3756   837.3710   12000   12000   376    16     0     8       -1

      --         --     1.3509   852.7090   12000   12000   384    16     0     8       -1
      --         --     1.3498   853.4329   12000   12000   384    16     0     8       -1
      --         --     1.3632   844.9917   12000   12000   384    16     0     8       -1

      --         --     1.4197   811.4131   12000   12000   392    16     0     8       -1
      --         --     1.4293   805.9115   12000   12000   392    16     0     8       -1
      --         --     1.4009   822.2663   12000   12000   392    16     0     8       -1

      --         --     1.4019   821.6976   12000   12000   400    16     0     8       -1
      --         --     1.3966   824.7956   12000   12000   400    16     0     8       -1
      --         --     1.4013   822.0441   12000   12000   400    16     0     8       -1

      --         --     1.3945   826.0656   12000   12000   408    16     0     8       -1
      --         --     1.4023   821.4805   12000   12000   408    16     0     8       -1
      --         --     1.4059   819.3607   12000   12000   408    16     0     8       -1

      --         --     1.4217   810.2558   12000   12000   416    16     0     8       -1
      --         --     1.4128   815.3758   12000   12000   416    16     0     8       -1
      --         --     1.4157   813.6802   12000   12000   416    16     0     8       -1

      --         --     1.4262   807.7090   12000   12000   424    16     0     8       -1
      --         --     1.4305   805.2574   12000   12000   424    16     0     8       -1
      --         --     1.4230   809.5072   12000   12000   424    16     0     8       -1

      --         --     1.4199   811.2565   12000   12000   432    16     0     8       -1
      --         --     1.4272   807.1350   12000   12000   432    16     0     8       -1
      --         --     1.4128   815.3314   12000   12000   432    16     0     8       -1

      --         --     1.4449   797.2243   12000   12000   440    16     0     8       -1
      --         --     1.4438   797.8219   12000   12000   440    16     0     8       -1
      --         --     1.4420   798.8134   12000   12000   440    16     0     8       -1

      --         --     1.4261   807.7607   12000   12000   448    16     0     8       -1
      --         --     1.4377   801.2437   12000   12000   448    16     0     8       -1
      --         --     1.4285   806.3622   12000   12000   448    16     0     8       -1

      --         --     1.4490   794.9955   12000   12000   456    16     0     8       -1
      --         --     1.4477   795.6911   12000   12000   456    16     0     8       -1
      --         --     1.4465   796.3644   12000   12000   456    16     0     8       -1

      --         --     1.4510   793.8943   12000   12000   464    16     0     8       -1
      --         --     1.4559   791.2294   12000   12000   464    16     0     8       -1
      --         --     1.4547   791.8538   12000   12000   464    16     0     8       -1

      --         --     1.4658   785.8599   12000   12000   472    16     0     8       -1
      --         --     1.4697   783.7714   12000   12000   472    16     0     8       -1
      --         --     1.5209   757.4061   12000   12000   472    16     0     8       -1

      --         --     1.4507   794.0252   12000   12000   480    16     0     8       -1
      --         --     1.4553   791.5298   12000   12000   480    16     0     8       -1
      --         --     1.4546   791.9054   12000   12000   480    16     0     8       -1

      --         --     1.4891   773.5661   12000   12000   488    16     0     8       -1
      --         --     1.5028   766.5299   12000   12000   488    16     0     8       -1
      --         --     1.5096   763.0636   12000   12000   488    16     0     8       -1

      --         --     1.5041   765.8770   12000   12000   496    16     0     8       -1
      --         --     1.4921   772.0076   12000   12000   496    16     0     8       -1
      --         --     1.4777   779.5602   12000   12000   496    16     0     8       -1

      --         --     1.4990   768.4518   12000   12000   504    16     0     8       -1
      --         --     1.5132   761.2721   12000   12000   504    16     0     8       -1
      --         --     1.5083   763.7211   12000   12000   504    16     0     8       -1

      --         --     2.0944   699.2738   13000   13000   128    16     0     8       -1
      --         --     2.0742   706.0995   13000   13000   128    16     0     8       -1
      --         --     2.0726   706.6549   13000   13000   128    16     0     8       -1

      --         --     1.9691   743.7738   13000   13000   136    16     0     8       -1
      --         --     1.9894   736.1989   13000   13000   136    16     0     8       -1
      --         --     1.9207   762.5234   13000   13000   136    16     0     8       -1

      --         --     1.8981   771.6226   13000   13000   144    16     0     8       -1
      --         --     1.8341   798.5222   13000   13000   144    16     0     8       -1
      --         --     1.8692   783.5459   13000   13000   144    16     0     8       -1

      --         --     1.8414   795.3517   13000   13000   152    16     0     8       -1
      --         --     1.8729   782.0019   13000   13000   152    16     0     8       -1
      --         --     1.8444   794.0562   13000   13000   152    16     0     8       -1

      --         --     1.8456   793.5339   13000   13000   160    16     0     8       -1
      --         --     1.8593   787.7257   13000   13000   160    16     0     8       -1
      --         --     1.8413   795.4141   13000   13000   160    16     0     8       -1

      --         --     1.7727   826.1783   13000   13000   168    16     0     8       -1
      --         --     1.8018   812.8445   13000   13000   168    16     0     8       -1
      --         --     1.7593   832.4810   13000   13000   168    16     0     8       -1

      --         --     1.7643   830.1314   13000   13000   176    16     0     8       -1
      --         --     1.7503   836.7393   13000   13000   176    16     0     8       -1
      --         --     1.7544   834.8105   13000   13000   176    16     0     8       -1

      --         --     1.7782   823.6478   13000   13000   184    16     0     8       -1
      --         --     1.7928   816.9027   13000   13000   184    16     0     8       -1
      --         --     1.7845   820.7365   13000   13000   184    16     0     8       -1

      --         --     1.7442   839.6892   13000   13000   192    16     0     8       -1
      --         --     1.7291   847.0020   13000   13000   192    16     0     8       -1
      --         --     1.7313   845.9350   13000   13000   192    16     0     8       -1

      --         --     1.7530   835.4878   13000   13000   200    16     0     8       -1
      --         --     1.7767   824.3490   13000   13000   200    16     0     8       -1
      --         --     1.7605   831.9326   13000   13000   200    16     0     8       -1

      --         --     1.7462   838.7019   13000   13000   208    16     0     8       -1
      --         --     1.7284   847.3596   13000   13000   208    16     0     8       -1
      --         --     1.7411   841.1883   13000   13000   208    16     0     8       -1

      --         --     1.7348   844.2297   13000   13000   216    16     0     8       -1
      --         --     1.7280   847.5511   13000   13000   216    16     0     8       -1
      --         --     1.7167   853.1543   13000   13000   216    16     0     8       -1

      --         --     1.7265   848.2858   13000   13000   224    16     0     8       -1
      --         --     1.7314   845.9190   13000   13000   224    16     0     8       -1
      --         --     1.7341   844.5595   13000   13000   224    16     0     8       -1

      --         --     1.7257   848.6769   13000   13000   232    16     0     8       -1
      --         --     1.7391   842.1440   13000   13000   232    16     0     8       -1
      --         --     1.7225   850.2422   13000   13000   232    16     0     8       -1

      --         --     1.6755   874.1188   13000   13000   240    16     0     8       -1
      --         --     1.6813   871.0948   13000   13000   240    16     0     8       -1
      --         --     1.6789   872.3279   13000   13000   240    16     0     8       -1

      --         --     1.7044   859.2769   13000   13000   248    16     0     8       -1
      --         --     1.6938   864.6469   13000   13000   248    16     0     8       -1
      --         --     1.6935   864.8229   13000   13000   248    16     0     8       -1

      --         --     1.6815   870.9896   13000   13000   256    16     0     8       -1
      --         --     1.6896   866.7996   13000   13000   256    16     0     8       -1
      --         --     1.6747   874.5421   13000   13000   256    16     0     8       -1

      --         --     1.7049   859.0276   13000   13000   264    16     0     8       -1
      --         --     1.7179   852.5208   13000   13000   264    16     0     8       -1
      --         --     1.7107   856.1431   13000   13000   264    16     0     8       -1

      --         --     1.7020   860.4929   13000   13000   272    16     0     8       -1
      --         --     1.7155   853.7101   13000   13000   272    16     0     8       -1
      --         --     1.7000   861.5398   13000   13000   272    16     0     8       -1

      --         --     1.7445   839.5581   13000   13000   280    16     0     8       -1
      --         --     1.7358   843.7544   13000   13000   280    16     0     8       -1
      --         --     1.7415   840.9712   13000   13000   280    16     0     8       -1

      --         --     1.7084   857.2866   13000   13000   288    16     0     8       -1
      --         --     1.6989   862.0904   13000   13000   288    16     0     8       -1
      --         --     1.7108   856.0893   13000   13000   288    16     0     8       -1

      --         --     1.7467   838.4944   13000   13000   296    16     0     8       -1
      --         --     1.7294   846.8700   13000   13000   296    16     0     8       -1
      --         --     1.7373   843.0013   13000   13000   296    16     0     8       -1

      --         --     1.7274   847.8780   13000   13000   304    16     0     8       -1
      --         --     1.7394   841.9897   13000   13000   304    16     0     8       -1
      --         --     1.7153   853.8473   13000   13000   304    16     0     8       -1

      --         --     1.7258   848.6154   13000   13000   312    16     0     8       -1
      --         --     1.7254   848.8180   13000   13000   312    16     0     8       -1
      --         --     1.7410   841.2540   13000   13000   312    16     0     8       -1

      --         --     1.7462   838.7374   13000   13000   320    16     0     8       -1
      --         --     1.7405   841.4630   13000   13000   320    16     0     8       -1
      --         --     1.7407   841.3908   13000   13000   320    16     0     8       -1

      --         --     1.7588   832.7036   13000   13000   328    16     0     8       -1
      --         --     1.7622   831.0961   13000   13000   328    16     0     8       -1
      --         --     1.7613   831.5343   13000   13000   328    16     0     8       -1

      --         --     1.7245   849.2701   13000   13000   336    16     0     8       -1
      --         --     1.7215   850.7687   13000   13000   336    16     0     8       -1
      --         --     1.7006   861.2399   13000   13000   336    16     0     8       -1

      --         --     1.7529   835.5223   13000   13000   344    16     0     8       -1
      --         --     1.7531   835.4204   13000   13000   344    16     0     8       -1
      --         --     1.7572   833.4665   13000   13000   344    16     0     8       -1

      --         --     1.7061   858.4580   13000   13000   352    16     0     8       -1
      --         --     1.7058   858.5927   13000   13000   352    16     0     8       -1
      --         --     1.7108   856.0969   13000   13000   352    16     0     8       -1

      --         --     1.7131   854.9132   13000   13000   360    16     0     8       -1
      --         --     1.7099   856.5476   13000   13000   360    16     0     8       -1
      --         --     1.7059   858.5465   13000   13000   360    16     0     8       -1

      --         --     1.6995   861.7930   13000   13000   368    16     0     8       -1
      --         --     1.7072   857.8963   13000   13000   368    16     0     8       -1
      --         --     1.7013   860.8837   13000   13000   368    16     0     8       -1

      --         --     1.7073   857.8585   13000   13000   376    16     0     8       -1
      --         --     1.7223   850.3734   13000   13000   376    16     0     8       -1
      --         --     1.7095   856.7091   13000   13000   376    16     0     8       -1

      --         --     1.6800   871.7743   13000   13000   384    16     0     8       -1
      --         --     1.6870   868.1596   13000   13000   384    16     0     8       -1
      --         --     1.6931   865.0438   13000   13000   384    16     0     8       -1

      --         --     1.7521   835.9143   13000   13000   392    16     0     8       -1
      --         --     1.7442   839.6960   13000   13000   392    16     0     8       -1
      --         --     1.7350   844.1184   13000   13000   392    16     0     8       -1

      --         --     1.7218   850.5912   13000   13000   400    16     0     8       -1
      --         --     1.7202   851.4204   13000   13000   400    16     0     8       -1
      --         --     1.7029   860.0342   13000   13000   400    16     0     8       -1

      --         --     1.7338   844.7328   13000   13000   408    16     0     8       -1
      --         --     1.7369   843.2181   13000   13000   408    16     0     8       -1
      --         --     1.7556   834.2572   13000   13000   408    16     0     8       -1

      --         --     1.7333   844.9649   13000   13000   416    16     0     8       -1
      --         --     1.7175   852.7452   13000   13000   416    16     0     8       -1
      --         --     1.7271   848.0070   13000   13000   416    16     0     8       -1

      --         --     1.7715   826.7508   13000   13000   424    16     0     8       -1
      --         --     1.7767   824.3047   13000   13000   424    16     0     8       -1
      --         --     1.7482   837.7477   13000   13000   424    16     0     8       -1

      --         --     1.7260   848.5418   13000   13000   432    16     0     8       -1
      --         --     1.7207   851.1664   13000   13000   432    16     0     8       -1
      --         --     1.7304   846.3724   13000   13000   432    16     0     8       -1

      --         --     1.7675   828.6197   13000   13000   440    16     0     8       -1
      --         --     1.7618   831.2798   13000   13000   440    16     0     8       -1
      --         --     1.7609   831.7423   13000   13000   440    16     0     8       -1

      --         --     1.7418   840.8430   13000   13000   448    16     0     8       -1
      --         --     1.7327   845.2362   13000   13000   448    16     0     8       -1
      --         --     1.7437   839.9468   13000   13000   448    16     0     8       -1

      --         --     1.8106   808.8955   13000   13000   456    16     0     8       -1
      --         --     1.7638   830.3502   13000   13000   456    16     0     8       -1
      --         --     1.7673   828.7069   13000   13000   456    16     0     8       -1

      --         --     1.7659   829.3618   13000   13000   464    16     0     8       -1
      --         --     1.7533   835.3269   13000   13000   464    16     0     8       -1
      --         --     1.7708   827.0581   13000   13000   464    16     0     8       -1

      --         --     1.7667   828.9945   13000   13000   472    16     0     8       -1
      --         --     1.7912   817.6480   13000   13000   472    16     0     8       -1
      --         --     1.7616   831.3758   13000   13000   472    16     0     8       -1

      --         --     1.7656   829.4934   13000   13000   480    16     0     8       -1
      --         --     1.7610   831.6854   13000   13000   480    16     0     8       -1
      --         --     1.7631   830.6888   13000   13000   480    16     0     8       -1

      --         --     1.7865   819.8137   13000   13000   488    16     0     8       -1
      --         --     1.7960   815.4751   13000   13000   488    16     0     8       -1
      --         --     1.8018   812.8530   13000   13000   488    16     0     8       -1

      --         --     1.7851   820.4472   13000   13000   496    16     0     8       -1
      --         --     1.8041   811.8228   13000   13000   496    16     0     8       -1
      --         --     1.7890   818.6392   13000   13000   496    16     0     8       -1

      --         --     1.8137   807.5282   13000   13000   504    16     0     8       -1
      --         --     1.8280   801.1903   13000   13000   504    16     0     8       -1
      --         --     1.8290   800.7524   13000   13000   504    16     0     8       -1

      --         --     2.5580   715.1115   14000   14000   128    16     0     8       -1
      --         --     2.5395   720.3119   14000   14000   128    16     0     8       -1
      --         --     2.5051   730.1995   14000   14000   128    16     0     8       -1

      --         --     2.4109   758.7400   14000   14000   136    16     0     8       -1
      --         --     2.4344   751.4097   14000   14000   136    16     0     8       -1
      --         --     2.4159   757.1732   14000   14000   136    16     0     8       -1

      --         --     2.2387   817.0926   14000   14000   144    16     0     8       -1
      --         --     2.2495   813.1855   14000   14000   144    16     0     8       -1
      --         --     2.2806   802.0896   14000   14000   144    16     0     8       -1

      --         --     2.2891   799.1120   14000   14000   152    16     0     8       -1
      --         --     2.2688   806.2484   14000   14000   152    16     0     8       -1
      --         --     2.2760   803.7084   14000   14000   152    16     0     8       -1

      --         --     2.2331   819.1506   14000   14000   160    16     0     8       -1
      --         --     2.2408   816.3210   14000   14000   160    16     0     8       -1
      --         --     2.2313   819.8242   14000   14000   160    16     0     8       -1

      --         --     2.1753   840.8936   14000   14000   168    16     0     8       -1
      --         --     2.1729   841.8574   14000   14000   168    16     0     8       -1
      --         --     2.1773   840.1391   14000   14000   168    16     0     8       -1

      --         --     2.1537   849.3441   14000   14000   176    16     0     8       -1
      --         --     2.1575   847.8671   14000   14000   176    16     0     8       -1
      --         --     2.1546   849.0026   14000   14000   176    16     0     8       -1

      --         --     2.1909   834.9210   14000   14000   184    16     0     8       -1
      --         --     2.1972   832.5146   14000   14000   184    16     0     8       -1
      --         --     2.1851   837.1397   14000   14000   184    16     0     8       -1

      --         --     2.0899   875.2886   14000   14000   192    16     0     8       -1
      --         --     2.0800   879.4312   14000   14000   192    16     0     8       -1
      --         --     2.0737   882.0982   14000   14000   192    16     0     8       -1

      --         --     2.1282   859.5108   14000   14000   200    16     0     8       -1
      --         --     2.1237   861.3417   14000   14000   200    16     0     8       -1
      --         --     2.1278   859.6817   14000   14000   200    16     0     8       -1

      --         --     2.1005   870.8652   14000   14000   208    16     0     8       -1
      --         --     2.0932   873.8849   14000   14000   208    16     0     8       -1
      --         --     2.0913   874.7025   14000   14000   208    16     0     8       -1

      --         --     2.1062   868.5113   14000   14000   216    16     0     8       -1
      --         --     2.0959   872.7539   14000   14000   216    16     0     8       -1
      --         --     2.1104   866.7667   14000   14000   216    16     0     8       -1

      --         --     2.1114   866.3785   14000   14000   224    16     0     8       -1
      --         --     2.1049   869.0424   14000   14000   224    16     0     8       -1
