
  Status      Error       Time    Gflop/s    uplo       n    nb  padA  zerocol
      --         --     0.9954  1130.2692       l   15000   456     0       -1

      --         --     1.0043  1120.2803       l   15000   464     0       -1
      --         --     0.9834  1144.0748       l   15000   464     0       -1
      --         --     1.0181  1105.0845       l   15000   464     0       -1

      --         --     1.0368  1085.2124       l   15000   472     0       -1
      --         --     0.9975  1127.9086       l   15000   472     0       -1
      --         --     0.9951  1130.6210       l   15000   472     0       -1

      --         --     0.9726  1156.8670       l   15000   480     0       -1
      --         --     0.9735  1155.7542       l   15000   480     0       -1
      --         --     0.9855  1141.6152       l   15000   480     0       -1

      --         --     0.9972  1128.2418       l   15000   488     0       -1
      --         --     1.0059  1118.5016       l   15000   488     0       -1
      --         --     1.0118  1111.9768       l   15000   488     0       -1

      --         --     0.9943  1131.6162       l   15000   496     0       -1
      --         --     0.9860  1141.0302       l   15000   496     0       -1
      --         --     0.9848  1142.4459       l   15000   496     0       -1

      --         --     1.0014  1123.5449       l   15000   504     0       -1
      --         --     1.0154  1108.0496       l   15000   504     0       -1
      --         --     1.0114  1112.4615       l   15000   504     0       -1

      --         --     1.0295  1092.9151       l   15000   512     0       -1
      --         --     1.0062  1118.2051       l   15000   512     0       -1
      --         --     1.0048  1119.7875       l   15000   512     0       -1

      --         --     1.0086  1115.4913       l   15000   520     0       -1
      --         --     1.1266   998.6604       l   15000   520     0       -1
      --         --     1.0055  1118.9564       l   15000   520     0       -1

      --         --     0.9685  1161.7632       l   15000   528     0       -1
      --         --     0.9777  1150.7966       l   15000   528     0       -1
      --         --     1.0340  1088.0827       l   15000   528     0       -1

      --         --     0.9893  1137.2957       l   15000   536     0       -1
      --         --     0.9922  1134.0007       l   15000   536     0       -1
      --         --     0.9893  1137.3101       l   15000   536     0       -1

      --         --     0.9880  1138.8184       l   15000   544     0       -1
      --         --     1.0145  1108.9834       l   15000   544     0       -1
      --         --     0.9764  1152.2738       l   15000   544     0       -1

      --         --     0.9883  1138.4495       l   15000   552     0       -1
      --         --     0.9874  1139.4649       l   15000   552     0       -1
      --         --     0.9863  1140.7691       l   15000   552     0       -1

      --         --     0.9772  1151.3547       l   15000   560     0       -1
      --         --     0.9871  1139.8164       l   15000   560     0       -1
      --         --     0.9737  1155.5301       l   15000   560     0       -1

      --         --     1.0042  1120.3672       l   15000   568     0       -1
      --         --     1.0068  1117.4737       l   15000   568     0       -1
      --         --     1.0079  1116.2612       l   15000   568     0       -1

      --         --     0.9697  1160.2325       l   15000   576     0       -1
      --         --     0.9720  1157.5750       l   15000   576     0       -1
      --         --     0.9767  1151.8947       l   15000   576     0       -1

      --         --     1.0400  1081.8223       l   15000   584     0       -1
      --         --     1.0168  1106.4978       l   15000   584     0       -1
      --         --     1.0441  1077.5686       l   15000   584     0       -1

      --         --     1.2256  1114.1265       l   16000   312     0       -1
      --         --     1.2340  1106.5475       l   16000   312     0       -1
      --         --     1.2352  1105.4459       l   16000   312     0       -1

      --         --     1.2333  1107.1250       l   16000   320     0       -1
      --         --     1.2251  1114.5989       l   16000   320     0       -1
      --         --     1.2465  1095.4503       l   16000   320     0       -1

      --         --     1.2983  1051.7569       l   16000   328     0       -1
      --         --     1.2300  1110.1379       l   16000   328     0       -1
      --         --     1.2255  1114.1886       l   16000   328     0       -1

      --         --     1.2055  1132.7336       l   16000   336     0       -1
      --         --     1.2101  1128.3700       l   16000   336     0       -1
      --         --     1.2026  1135.4370       l   16000   336     0       -1

      --         --     1.2230  1116.5110       l   16000   344     0       -1
      --         --     1.2237  1115.8505       l   16000   344     0       -1
      --         --     1.2197  1119.5144       l   16000   344     0       -1

      --         --     1.2111  1127.4624       l   16000   352     0       -1
      --         --     1.2030  1135.0922       l   16000   352     0       -1
      --         --     1.2055  1132.6848       l   16000   352     0       -1

      --         --     1.2299  1110.2342       l   16000   360     0       -1
      --         --     1.2162  1122.7220       l   16000   360     0       -1
      --         --     1.2081  1130.2649       l   16000   360     0       -1

      --         --     1.1902  1147.2224       l   16000   368     0       -1
      --         --     1.2213  1118.0136       l   16000   368     0       -1
      --         --     1.1889  1148.5293       l   16000   368     0       -1

      --         --     1.2181  1121.0217       l   16000   376     0       -1
      --         --     1.2100  1128.4434       l   16000   376     0       -1
      --         --     1.2120  1126.6195       l   16000   376     0       -1

      --         --     1.1649  1172.1329       l   16000   384     0       -1
      --         --     1.1756  1161.4992       l   16000   384     0       -1
      --         --     1.2040  1134.0715       l   16000   384     0       -1

      --         --     1.2411  1100.1790       l   16000   392     0       -1
      --         --     1.2451  1096.6966       l   16000   392     0       -1
      --         --     1.2411  1100.1649       l   16000   392     0       -1

      --         --     1.2356  1105.0608       l   16000   400     0       -1
      --         --     1.2378  1103.1331       l   16000   400     0       -1
      --         --     1.2153  1123.5677       l   16000   400     0       -1

      --         --     1.2307  1109.4733       l   16000   408     0       -1
      --         --     1.2198  1119.3913       l   16000   408     0       -1
      --         --     1.2192  1120.0003       l   16000   408     0       -1

      --         --     1.1986  1139.1800       l   16000   416     0       -1
      --         --     1.2301  1110.0325       l   16000   416     0       -1
      --         --     1.1965  1141.2496       l   16000   416     0       -1

      --         --     1.2307  1109.4922       l   16000   424     0       -1
      --         --     1.2206  1118.6969       l   16000   424     0       -1
      --         --     1.2435  1098.0693       l   16000   424     0       -1

      --         --     1.2232  1116.2690       l   16000   432     0       -1
      --         --     1.1821  1155.1252       l   16000   432     0       -1
      --         --     1.1947  1142.9744       l   16000   432     0       -1

      --         --     1.2141  1124.6506       l   16000   440     0       -1
      --         --     1.2214  1117.9812       l   16000   440     0       -1
      --         --     1.6296   837.9366       l   16000   440     0       -1

      --         --     1.2192  1119.9238       l   16000   448     0       -1
      --         --     1.1867  1150.6465       l   16000   448     0       -1
      --         --     1.1838  1153.4763       l   16000   448     0       -1

      --         --     1.2351  1105.5234       l   16000   456     0       -1
      --         --     1.2431  1098.4382       l   16000   456     0       -1
      --         --     1.2085  1129.8569       l   16000   456     0       -1

      --         --     1.1876  1149.7370       l   16000   464     0       -1
      --         --     1.1931  1144.4746       l   16000   464     0       -1
      --         --     1.1917  1145.8419       l   16000   464     0       -1

      --         --     1.2175  1121.5035       l   16000   472     0       -1
      --         --     1.2172  1121.7638       l   16000   472     0       -1
      --         --     1.2183  1120.7941       l   16000   472     0       -1

      --         --     1.1743  1162.7860       l   16000   480     0       -1
      --         --     1.1848  1152.4534       l   16000   480     0       -1
      --         --     1.1721  1164.9773       l   16000   480     0       -1

      --         --     1.2001  1137.7693       l   16000   488     0       -1
      --         --     1.1995  1138.3576       l   16000   488     0       -1
      --         --     1.2008  1137.0795       l   16000   488     0       -1

      --         --     1.2203  1118.9427       l   16000   496     0       -1
      --         --     1.1739  1163.1620       l   16000   496     0       -1
      --         --     1.1855  1151.7719       l   16000   496     0       -1

      --         --     1.1953  1142.3966       l   16000   504     0       -1
      --         --     1.1927  1144.8103       l   16000   504     0       -1
      --         --     1.2045  1133.6646       l   16000   504     0       -1

      --         --     1.2152  1123.6633       l   16000   512     0       -1
      --         --     1.2061  1132.1439       l   16000   512     0       -1
      --         --     1.2147  1124.1149       l   16000   512     0       -1

      --         --     1.2016  1136.3766       l   16000   520     0       -1
      --         --     1.2858  1061.9479       l   16000   520     0       -1
      --         --     1.2324  1107.9615       l   16000   520     0       -1

      --         --     1.1731  1164.0105       l   16000   528     0       -1
      --         --     1.1661  1170.9950       l   16000   528     0       -1
      --         --     1.1740  1163.0547       l   16000   528     0       -1

      --         --     1.1932  1144.3669       l   16000   536     0       -1
      --         --     1.1997  1138.1733       l   16000   536     0       -1
      --         --     1.2000  1137.8944       l   16000   536     0       -1

      --         --     1.1727  1164.3978       l   16000   544     0       -1
      --         --     1.1848  1152.4611       l   16000   544     0       -1
      --         --     1.1698  1167.2410       l   16000   544     0       -1

      --         --     1.1819  1155.2942       l   16000   552     0       -1
      --         --     1.3007  1049.7509       l   16000   552     0       -1
      --         --     1.1914  1146.0757       l   16000   552     0       -1

      --         --     1.2161  1122.8438       l   16000   560     0       -1
      --         --     1.1855  1151.8239       l   16000   560     0       -1
      --         --     1.2314  1108.8998       l   16000   560     0       -1

      --         --     1.1960  1141.6636       l   16000   568     0       -1
      --         --     1.2074  1130.8914       l   16000   568     0       -1
      --         --     1.1897  1147.7291       l   16000   568     0       -1

      --         --     1.1653  1171.7711       l   16000   576     0       -1
      --         --     1.1622  1174.9298       l   16000   576     0       -1
      --         --     1.1591  1178.0686       l   16000   576     0       -1

      --         --     1.2330  1107.3861       l   16000   584     0       -1
      --         --     1.2216  1117.7656       l   16000   584     0       -1
      --         --     1.2351  1105.5716       l   16000   584     0       -1

      --         --     1.4798  1106.7833       l   17000   312     0       -1
      --         --     1.4761  1109.5716       l   17000   312     0       -1
      --         --     1.4797  1106.8460       l   17000   312     0       -1

      --         --     1.4598  1121.9521       l   17000   320     0       -1
      --         --     1.4623  1120.0224       l   17000   320     0       -1
      --         --     1.4807  1106.1047       l   17000   320     0       -1

      --         --     1.4687  1115.1435       l   17000   328     0       -1
      --         --     1.4560  1124.8713       l   17000   328     0       -1
      --         --     1.4590  1122.5700       l   17000   328     0       -1

      --         --     1.4326  1143.2765       l   17000   336     0       -1
      --         --     1.4395  1137.7293       l   17000   336     0       -1
      --         --     1.4307  1144.7438       l   17000   336     0       -1

      --         --     1.4642  1118.5788       l   17000   344     0       -1
      --         --     1.4938  1096.4123       l   17000   344     0       -1
      --         --     1.4622  1120.0765       l   17000   344     0       -1

      --         --     1.4429  1135.1154       l   17000   352     0       -1
      --         --     1.4459  1132.7236       l   17000   352     0       -1
      --         --     1.4525  1127.5723       l   17000   352     0       -1

      --         --     1.4404  1137.0353       l   17000   360     0       -1
      --         --     1.4561  1124.7583       l   17000   360     0       -1
      --         --     1.4462  1132.4679       l   17000   360     0       -1

      --         --     1.4214  1152.2652       l   17000   368     0       -1
      --         --     1.4207  1152.8157       l   17000   368     0       -1
      --         --     1.4202  1153.2195       l   17000   368     0       -1

      --         --     1.4960  1094.7779       l   17000   376     0       -1
      --         --     1.4762  1109.5075       l   17000   376     0       -1
      --         --     1.4473  1131.6116       l   17000   376     0       -1

      --         --     1.4166  1156.1530       l   17000   384     0       -1
      --         --     1.4029  1167.4165       l   17000   384     0       -1
      --         --     1.3994  1170.3349       l   17000   384     0       -1

      --         --     1.4807  1106.1222       l   17000   392     0       -1
      --         --     1.4883  1100.4610       l   17000   392     0       -1
      --         --     1.4809  1105.9230       l   17000   392     0       -1

      --         --     1.4528  1127.3854       l   17000   400     0       -1
      --         --     1.4523  1127.6975       l   17000   400     0       -1
      --         --     1.4471  1131.8177       l   17000   400     0       -1

      --         --     1.4588  1122.7298       l   17000   408     0       -1
      --         --     1.4484  1130.7630       l   17000   408     0       -1
      --         --     1.4567  1124.3173       l   17000   408     0       -1

      --         --     1.4374  1139.4259       l   17000   416     0       -1
      --         --     1.4387  1138.3897       l   17000   416     0       -1
      --         --     1.4352  1141.1560       l   17000   416     0       -1

      --         --     1.4575  1123.7039       l   17000   424     0       -1
      --         --     1.4765  1109.2183       l   17000   424     0       -1
      --         --     1.4633  1119.2309       l   17000   424     0       -1

      --         --     1.4110  1160.7475       l   17000   432     0       -1
      --         --     1.4401  1137.2939       l   17000   432     0       -1
      --         --     1.4240  1150.1792       l   17000   432     0       -1

      --         --     1.4582  1123.1429       l   17000   440     0       -1
      --         --     1.4588  1122.7297       l   17000   440     0       -1
      --         --     1.4596  1122.0816       l   17000   440     0       -1

      --         --     1.4052  1165.5223       l   17000   448     0       -1
      --         --     1.4063  1164.6090       l   17000   448     0       -1
      --         --     1.4065  1164.4964       l   17000   448     0       -1

      --         --     1.4367  1139.9945       l   17000   456     0       -1
      --         --     1.4677  1115.8653       l   17000   456     0       -1
      --         --     1.4360  1140.5000       l   17000   456     0       -1

      --         --     1.4078  1163.3926       l   17000   464     0       -1
      --         --     1.4101  1161.5106       l   17000   464     0       -1
      --         --     1.4170  1155.8387       l   17000   464     0       -1

      --         --     1.4399  1137.4650       l   17000   472     0       -1
      --         --     1.4386  1138.4787       l   17000   472     0       -1
      --         --     1.4610  1121.0129       l   17000   472     0       -1

      --         --     1.3974  1172.0088       l   17000   480     0       -1
      --         --     1.4120  1159.9097       l   17000   480     0       -1
      --         --     1.3918  1176.7378       l   17000   480     0       -1

      --         --     1.4310  1144.5106       l   17000   488     0       -1
      --         --     1.4434  1134.6676       l   17000   488     0       -1
      --         --     1.5384  1064.6474       l   17000   488     0       -1

      --         --     1.4093  1162.1298       l   17000   496     0       -1
      --         --     1.4142  1158.0852       l   17000   496     0       -1
      --         --     1.4020  1168.1787       l   17000   496     0       -1

      --         --     1.4448  1133.5784       l   17000   504     0       -1
      --         --     1.4345  1141.7528       l   17000   504     0       -1
      --         --     1.4329  1142.9987       l   17000   504     0       -1

      --         --     1.4478  1131.2476       l   17000   512     0       -1
      --         --     1.4507  1128.9454       l   17000   512     0       -1
      --         --     1.4497  1129.7399       l   17000   512     0       -1

      --         --     1.4407  1136.8285       l   17000   520     0       -1
      --         --     1.4308  1144.6890       l   17000   520     0       -1
      --         --     1.4383  1138.7416       l   17000   520     0       -1

      --         --     1.4022  1168.0309       l   17000   528     0       -1
      --         --     1.4717  1112.8542       l   17000   528     0       -1
      --         --     1.3884  1179.6475       l   17000   528     0       -1

      --         --     1.4130  1159.0649       l   17000   536     0       -1
      --         --     1.4134  1158.7588       l   17000   536     0       -1
      --         --     1.4243  1149.9346       l   17000   536     0       -1

      --         --     1.3889  1179.2456       l   17000   544     0       -1
      --         --     1.4049  1165.7548       l   17000   544     0       -1
      --         --     1.4061  1164.7753       l   17000   544     0       -1

      --         --     1.4150  1157.4897       l   17000   552     0       -1
      --         --     1.4063  1164.5907       l   17000   552     0       -1
      --         --     1.4054  1165.3808       l   17000   552     0       -1

      --         --     1.4298  1145.4949       l   17000   560     0       -1
      --         --     1.3934  1175.3900       l   17000   560     0       -1
      --         --     1.3992  1170.5430       l   17000   560     0       -1

      --         --     1.4097  1161.8512       l   17000   568     0       -1
      --         --     1.4102  1161.4067       l   17000   568     0       -1
      --         --     1.4079  1163.2614       l   17000   568     0       -1

      --         --     1.3796  1187.1330       l   17000   576     0       -1
      --         --     1.3964  1172.8598       l   17000   576     0       -1
      --         --     1.3875  1180.4149       l   17000   576     0       -1

      --         --     1.4762  1109.4721       l   17000   584     0       -1
      --         --     1.4595  1122.1602       l   17000   584     0       -1
      --         --     1.4578  1123.5020       l   17000   584     0       -1

      --         --     1.7826  1090.6595       l   18000   312     0       -1
      --         --     1.7305  1123.4842       l   18000   312     0       -1
      --         --     1.7361  1119.8740       l   18000   312     0       -1

      --         --     1.7228  1128.4674       l   18000   320     0       -1
      --         --     1.7353  1120.3472       l   18000   320     0       -1
      --         --     1.7365  1119.6059       l   18000   320     0       -1

      --         --     1.7266  1126.0089       l   18000   328     0       -1
      --         --     1.7283  1124.8800       l   18000   328     0       -1
      --         --     1.7400  1117.3338       l   18000   328     0       -1

      --         --     1.6829  1155.2255       l   18000   336     0       -1
      --         --     1.6841  1154.4214       l   18000   336     0       -1
      --         --     1.7226  1128.6320       l   18000   336     0       -1

      --         --     1.7331  1121.7807       l   18000   344     0       -1
      --         --     1.7386  1118.2482       l   18000   344     0       -1
      --         --     1.7269  1125.7999       l   18000   344     0       -1

      --         --     1.7014  1142.6518       l   18000   352     0       -1
      --         --     1.6985  1144.6586       l   18000   352     0       -1
      --         --     1.7018  1142.4224       l   18000   352     0       -1

      --         --     1.6922  1148.9030       l   18000   360     0       -1
      --         --     1.6894  1150.8285       l   18000   360     0       -1
      --         --     1.6987  1144.5281       l   18000   360     0       -1

      --         --     1.6711  1163.4060       l   18000   368     0       -1
      --         --     1.6803  1157.0670       l   18000   368     0       -1
      --         --     1.6732  1161.9184       l   18000   368     0       -1

      --         --     1.7105  1136.6188       l   18000   376     0       -1
      --         --     1.7241  1127.6223       l   18000   376     0       -1
      --         --     1.7079  1138.3439       l   18000   376     0       -1

      --         --     1.6497  1178.4723       l   18000   384     0       -1
      --         --     1.6436  1182.9040       l   18000   384     0       -1
      --         --     1.7824  1090.7539       l   18000   384     0       -1

      --         --     1.7485  1111.8971       l   18000   392     0       -1
      --         --     1.7494  1111.3478       l   18000   392     0       -1
      --         --     1.7688  1099.1651       l   18000   392     0       -1

      --         --     1.7005  1143.2848       l   18000   400     0       -1
      --         --     1.7168  1132.4018       l   18000   400     0       -1
      --         --     1.7160  1132.9616       l   18000   400     0       -1

      --         --     1.7206  1129.9235       l   18000   408     0       -1
      --         --     1.7373  1119.0452       l   18000   408     0       -1
      --         --     1.7228  1128.4797       l   18000   408     0       -1

      --         --     1.6882  1151.6010       l   18000   416     0       -1
      --         --     1.6945  1147.3349       l   18000   416     0       -1
      --         --     1.6939  1147.7286       l   18000   416     0       -1

      --         --     1.7277  1125.3053       l   18000   424     0       -1
      --         --     1.7185  1131.3260       l   18000   424     0       -1
      --         --     1.7210  1129.6679       l   18000   424     0       -1

      --         --     1.6620  1169.7790       l   18000   432     0       -1
      --         --     1.6743  1161.2010       l   18000   432     0       -1
      --         --     1.6897  1150.5639       l   18000   432     0       -1

      --         --     1.7374  1119.0048       l   18000   440     0       -1
      --         --     1.7211  1129.6064       l   18000   440     0       -1
      --         --     1.7045  1140.6258       l   18000   440     0       -1

      --         --     1.6732  1161.9659       l   18000   448     0       -1
      --         --     1.6776  1158.9068       l   18000   448     0       -1
      --         --     1.6729  1162.1473       l   18000   448     0       -1

      --         --     1.7027  1141.8089       l   18000   456     0       -1
      --         --     1.6926  1148.6277       l   18000   456     0       -1
      --         --     1.6946  1147.2353       l   18000   456     0       -1

      --         --     1.6759  1160.0541       l   18000   464     0       -1
      --         --     1.6646  1167.9570       l   18000   464     0       -1
      --         --     1.6679  1165.6624       l   18000   464     0       -1

      --         --     1.7167  1132.4782       l   18000   472     0       -1
      --         --     1.7020  1142.2839       l   18000   472     0       -1
      --         --     1.7036  1141.1939       l   18000   472     0       -1

      --         --     1.6483  1179.4864       l   18000   480     0       -1
      --         --     1.6527  1176.3208       l   18000   480     0       -1
      --         --     1.6486  1179.2838       l   18000   480     0       -1

      --         --     1.6878  1151.8949       l   18000   488     0       -1
      --         --     1.6864  1152.8628       l   18000   488     0       -1
      --         --     1.6882  1151.5994       l   18000   488     0       -1

      --         --     1.6498  1178.4179       l   18000   496     0       -1
      --         --     1.6536  1175.7242       l   18000   496     0       -1
      --         --     1.6614  1170.2260       l   18000   496     0       -1

      --         --     1.6840  1154.4600       l   18000   504     0       -1
      --         --     1.7302  1123.6413       l   18000   504     0       -1
      --         --     1.6790  1157.9230       l   18000   504     0       -1

      --         --     1.6959  1146.4223       l   18000   512     0       -1
      --         --     1.6966  1145.9500       l   18000   512     0       -1
      --         --     1.7127  1135.1485       l   18000   512     0       -1

      --         --     1.6997  1143.8291       l   18000   520     0       -1
      --         --     1.6924  1148.7569       l   18000   520     0       -1
      --         --     1.6923  1148.8482       l   18000   520     0       -1

      --         --     1.6474  1180.1382       l   18000   528     0       -1
      --         --     1.6466  1180.6917       l   18000   528     0       -1
      --         --     1.6474  1180.1295       l   18000   528     0       -1

      --         --     1.6779  1158.6928       l   18000   536     0       -1
      --         --     1.6768  1159.4738       l   18000   536     0       -1
      --         --     1.6766  1159.5531       l   18000   536     0       -1

      --         --     1.6364  1188.0470       l   18000   544     0       -1
      --         --     1.6418  1184.1786       l   18000   544     0       -1
      --         --     1.6387  1186.4064       l   18000   544     0       -1

      --         --     1.6570  1173.3022       l   18000   552     0       -1
      --         --     1.6555  1174.3847       l   18000   552     0       -1
      --         --     1.6680  1165.5869       l   18000   552     0       -1

      --         --     1.6418  1184.1677       l   18000   560     0       -1
      --         --     1.6395  1185.8144       l   18000   560     0       -1
      --         --     1.6452  1181.6850       l   18000   560     0       -1

      --         --     1.6702  1164.0445       l   18000   568     0       -1
      --         --     1.6666  1166.5514       l   18000   568     0       -1
      --         --     1.7138  1134.4257       l   18000   568     0       -1

      --         --     1.6419  1184.0577       l   18000   576     0       -1
      --         --     1.6351  1189.0345       l   18000   576     0       -1
      --         --     1.6575  1172.9141       l   18000   576     0       -1

      --         --     1.7225  1128.6858       l   18000   584     0       -1
      --         --     1.7066  1139.1969       l   18000   584     0       -1
      --         --     1.7075  1138.5758       l   18000   584     0       -1

      --         --     2.0379  1122.0026       l   19000   312     0       -1
      --         --     2.0430  1119.1977       l   19000   312     0       -1
      --         --     2.0372  1122.3712       l   19000   312     0       -1

      --         --     2.0331  1124.6497       l   19000   320     0       -1
      --         --     2.0381  1121.8769       l   19000   320     0       -1
      --         --     2.0741  1102.4359       l   19000   320     0       -1

      --         --     2.0464  1117.3350       l   19000   328     0       -1
      --         --     2.3167   986.9686       l   19000   328     0       -1
      --         --     2.0421  1119.6918       l   19000   328     0       -1

      --         --     2.0004  1143.0499       l   19000   336     0       -1
      --         --     1.9959  1145.6136       l   19000   336     0       -1
      --         --     1.9879  1150.1870       l   19000   336     0       -1

      --         --     2.0311  1125.7678       l   19000   344     0       -1
      --         --     2.0358  1123.1757       l   19000   344     0       -1
      --         --     2.0485  1116.1816       l   19000   344     0       -1

      --         --     2.0097  1137.7318       l   19000   352     0       -1
      --         --     2.0414  1120.0441       l   19000   352     0       -1
      --         --     2.0120  1136.4216       l   19000   352     0       -1

      --         --     2.0190  1132.5001       l   19000   360     0       -1
      --         --     1.9901  1148.9435       l   19000   360     0       -1
      --         --     2.0074  1139.0460       l   19000   360     0       -1

      --         --     2.0135  1135.5654       l   19000   368     0       -1
      --         --     1.9975  1144.6846       l   19000   368     0       -1
      --         --     1.9732  1158.7950       l   19000   368     0       -1

      --         --     2.0056  1140.0617       l   19000   376     0       -1
      --         --     2.0097  1137.7568       l   19000   376     0       -1
      --         --     2.0097  1137.7646       l   19000   376     0       -1

      --         --     1.9370  1180.4147       l   19000   384     0       -1
      --         --     1.9338  1182.4168       l   19000   384     0       -1
      --         --     1.9317  1183.6762       l   19000   384     0       -1

      --         --     2.0709  1104.1170       l   19000   392     0       -1
      --         --     2.0780  1100.3228       l   19000   392     0       -1
      --         --     2.0714  1103.8760       l   19000   392     0       -1

      --         --     2.0120  1136.4594       l   19000   400     0       -1
      --         --     1.9935  1146.9654       l   19000   400     0       -1
      --         --     2.0399  1120.8965       l   19000   400     0       -1

      --         --     2.0164  1133.9605       l   19000   408     0       -1
      --         --     2.0213  1131.2128       l   19000   408     0       -1
      --         --     2.0204  1131.6969       l   19000   408     0       -1

      --         --     1.9858  1151.4362       l   19000   416     0       -1
      --         --     1.9948  1146.2597       l   19000   416     0       -1
      --         --     2.3177   986.5277       l   19000   416     0       -1

      --         --     2.0398  1120.9711       l   19000   424     0       -1
      --         --     2.0224  1130.5804       l   19000   424     0       -1
      --         --     2.0501  1115.3212       l   19000   424     0       -1

      --         --     1.9510  1171.9536       l   19000   432     0       -1
      --         --     1.9715  1159.7729       l   19000   432     0       -1
      --         --     1.9566  1168.5897       l   19000   432     0       -1

      --         --     2.0287  1127.0692       l   19000   440     0       -1
      --         --     2.0232  1130.1523       l   19000   440     0       -1
      --         --     2.0191  1132.4298       l   19000   440     0       -1

      --         --     1.9689  1161.3201       l   19000   448     0       -1
      --         --     1.9754  1157.5009       l   19000   448     0       -1
      --         --     1.9652  1163.5145       l   19000   448     0       -1

      --         --     1.9942  1146.5594       l   19000   456     0       -1
      --         --     2.0317  1125.4200       l   19000   456     0       -1
      --         --     2.0333  1124.5301       l   19000   456     0       -1

      --         --     1.9919  1147.8956       l   19000   464     0       -1
      --         --     2.0188  1132.5927       l   19000   464     0       -1
      --         --     1.9770  1156.5468       l   19000   464     0       -1

      --         --     1.9998  1143.3647       l   19000   472     0       -1
      --         --     2.0001  1143.2163       l   19000   472     0       -1
      --         --     1.9866  1150.9530       l   19000   472     0       -1

      --         --     1.9370  1180.4323       l   19000   480     0       -1
      --         --     1.9356  1181.3143       l   19000   480     0       -1
      --         --     1.9292  1185.2224       l   19000   480     0       -1

      --         --     2.0171  1133.5777       l   19000   488     0       -1
      --         --     1.9895  1149.2702       l   19000   488     0       -1
      --         --     1.9869  1150.7934       l   19000   488     0       -1

      --         --     1.9645  1163.9210       l   19000   496     0       -1
      --         --     1.9500  1172.5734       l   19000   496     0       -1
      --         --     1.9491  1173.1410       l   19000   496     0       -1

      --         --     1.9804  1154.5746       l   19000   504     0       -1
      --         --     1.9809  1154.3062       l   19000   504     0       -1
      --         --     1.9773  1156.4086       l   19000   504     0       -1

      --         --     1.9902  1148.9108       l   19000   512     0       -1
      --         --     2.0138  1135.4063       l   19000   512     0       -1
      --         --     2.0125  1136.1782       l   19000   512     0       -1

      --         --     2.0303  1126.2106       l   19000   520     0       -1
      --         --     1.9928  1147.4113       l   19000   520     0       -1
      --         --     1.9917  1148.0260       l   19000   520     0       -1

      --         --     1.9150  1193.9997       l   19000   528     0       -1
      --         --     1.9198  1190.9931       l   19000   528     0       -1
      --         --     1.9480  1173.7864       l   19000   528     0       -1

      --         --     1.9619  1165.4876       l   19000   536     0       -1
      --         --     1.9725  1159.1767       l   19000   536     0       -1
      --         --     1.9635  1164.4898       l   19000   536     0       -1

      --         --     1.9177  1192.3201       l   19000   544     0       -1
      --         --     1.9303  1184.5135       l   19000   544     0       -1
      --         --     1.9204  1190.6553       l   19000   544     0       -1

      --         --     1.9671  1162.3692       l   19000   552     0       -1
      --         --     1.9519  1171.4542       l   19000   552     0       -1
      --         --     1.9544  1169.9386       l   19000   552     0       -1

      --         --     1.9331  1182.8019       l   19000   560     0       -1
      --         --     1.9250  1187.7880       l   19000   560     0       -1
      --         --     1.9827  1153.2573       l   19000   560     0       -1

      --         --     1.9600  1166.6016       l   19000   568     0       -1
      --         --     1.9682  1161.7065       l   19000   568     0       -1
      --         --     1.9797  1154.9550       l   19000   568     0       -1

      --         --     1.9086  1198.0309       l   19000   576     0       -1
      --         --     1.9210  1190.2580       l   19000   576     0       -1
      --         --     1.9070  1199.0262       l   19000   576     0       -1

      --         --     2.0131  1135.8326       l   19000   584     0       -1
      --         --     2.0104  1137.3689       l   19000   584     0       -1
      --         --     2.0104  1137.3457       l   19000   584     0       -1

      --         --     2.3931  1114.3793       l   20000   312     0       -1
      --         --     2.4036  1109.5389       l   20000   312     0       -1
      --         --     2.4172  1103.2725       l   20000   312     0       -1

      --         --     2.3713  1124.6338       l   20000   320     0       -1
      --         --     2.3835  1118.8798       l   20000   320     0       -1
      --         --     2.3877  1116.9083       l   20000   320     0       -1

      --         --     2.3964  1112.8639       l   20000   328     0       -1
      --         --     2.3955  1113.2935       l   20000   328     0       -1
      --         --     2.3878  1116.8721       l   20000   328     0       -1

      --         --     2.3208  1149.1357       l   20000   336     0       -1
      --         --     2.3392  1140.0842       l   20000   336     0       -1
      --         --     2.3362  1141.5556       l   20000   336     0       -1

      --         --     2.3863  1117.5605       l   20000   344     0       -1
      --         --     2.4119  1105.6898       l   20000   344     0       -1
      --         --     2.3865  1117.4992       l   20000   344     0       -1

      --         --     2.3306  1144.3009       l   20000   352     0       -1
      --         --     2.3450  1137.2337       l   20000   352     0       -1
      --         --     2.3340  1142.6306       l   20000   352     0       -1

      --         --     2.3501  1134.7789       l   20000   360     0       -1
      --         --     2.3461  1136.7050       l   20000   360     0       -1
      --         --     2.3343  1142.4719       l   20000   360     0       -1

      --         --     2.3096  1154.6683       l   20000   368     0       -1
      --         --     2.3333  1142.9434       l   20000   368     0       -1
      --         --     2.3137  1152.6273       l   20000   368     0       -1

