
  Status      Error       Time    Gflop/s    uplo       n    nb  padA  zerocol
      --         --     2.0796   541.0189       l   15000   392     0       -1

      --         --     2.0768   541.7426       l   15000   400     0       -1
      --         --     2.0771   541.6800       l   15000   400     0       -1
      --         --     2.0738   542.5298       l   15000   400     0       -1

      --         --     2.0433   550.6471       l   15000   408     0       -1
      --         --     2.0423   550.9058       l   15000   408     0       -1
      --         --     2.0431   550.6980       l   15000   408     0       -1

      --         --     2.0512   548.5088       l   15000   416     0       -1
      --         --     2.0515   548.4443       l   15000   416     0       -1
      --         --     2.0503   548.7477       l   15000   416     0       -1

      --         --     2.1229   529.9970       l   15000   424     0       -1
      --         --     2.0839   539.9111       l   15000   424     0       -1
      --         --     2.0855   539.5011       l   15000   424     0       -1

      --         --     2.0236   556.0004       l   15000   432     0       -1
      --         --     2.0252   555.5564       l   15000   432     0       -1
      --         --     2.0228   556.2082       l   15000   432     0       -1

      --         --     2.0264   555.2393       l   15000   440     0       -1
      --         --     2.0389   551.8162       l   15000   440     0       -1
      --         --     2.0323   553.6229       l   15000   440     0       -1

      --         --     2.0245   555.7438       l   15000   448     0       -1
      --         --     2.0258   555.4047       l   15000   448     0       -1
      --         --     2.0250   555.6106       l   15000   448     0       -1

      --         --     2.0065   560.7416       l   15000   456     0       -1
      --         --     2.0088   560.0790       l   15000   456     0       -1
      --         --     2.0112   559.4113       l   15000   456     0       -1

      --         --     2.0121   559.1853       l   15000   464     0       -1
      --         --     2.0135   558.7708       l   15000   464     0       -1
      --         --     2.0161   558.0671       l   15000   464     0       -1

      --         --     1.9988   562.8856       l   15000   472     0       -1
      --         --     1.9986   562.9462       l   15000   472     0       -1
      --         --     2.0015   562.1310       l   15000   472     0       -1

      --         --     2.0119   559.2215       l   15000   480     0       -1
      --         --     2.0050   561.1537       l   15000   480     0       -1
      --         --     1.9994   562.7300       l   15000   480     0       -1

      --         --     1.9937   564.3257       l   15000   488     0       -1
      --         --     1.9947   564.0459       l   15000   488     0       -1
      --         --     1.9941   564.2314       l   15000   488     0       -1

      --         --     2.0072   560.5261       l   15000   496     0       -1
      --         --     2.0110   559.4921       l   15000   496     0       -1
      --         --     2.0077   560.4029       l   15000   496     0       -1

      --         --     2.0156   558.1907       l   15000   504     0       -1
      --         --     2.0177   557.6141       l   15000   504     0       -1
      --         --     2.0150   558.3576       l   15000   504     0       -1

      --         --     2.1309   528.0069       l   15000   512     0       -1
      --         --     2.1285   528.5900       l   15000   512     0       -1
      --         --     2.1267   529.0452       l   15000   512     0       -1

      --         --     2.0326   553.5437       l   15000   520     0       -1
      --         --     2.0258   555.3805       l   15000   520     0       -1
      --         --     2.0277   554.8690       l   15000   520     0       -1

      --         --     2.0047   561.2412       l   15000   528     0       -1
      --         --     2.0038   561.4967       l   15000   528     0       -1
      --         --     2.0033   561.6243       l   15000   528     0       -1

      --         --     2.0174   557.7062       l   15000   536     0       -1
      --         --     2.0110   559.4774       l   15000   536     0       -1
      --         --     2.0106   559.5877       l   15000   536     0       -1

      --         --     2.0213   556.6248       l   15000   544     0       -1
      --         --     2.0191   557.2281       l   15000   544     0       -1
      --         --     2.0194   557.1644       l   15000   544     0       -1

      --         --     2.0226   556.2739       l   15000   552     0       -1
      --         --     2.0234   556.0619       l   15000   552     0       -1
      --         --     2.0215   556.5830       l   15000   552     0       -1

      --         --     2.0202   556.9372       l   15000   560     0       -1
      --         --     2.0173   557.7241       l   15000   560     0       -1
      --         --     2.0161   558.0574       l   15000   560     0       -1

      --         --     2.0344   553.0526       l   15000   568     0       -1
      --         --     2.0345   553.0250       l   15000   568     0       -1
      --         --     2.0654   544.7314       l   15000   568     0       -1

      --         --     2.0564   547.1277       l   15000   576     0       -1
      --         --     2.0244   555.7798       l   15000   576     0       -1
      --         --     2.0239   555.9000       l   15000   576     0       -1

      --         --     2.1411   525.4789       l   15000   584     0       -1
      --         --     2.1435   524.8970       l   15000   584     0       -1
      --         --     2.1416   525.3523       l   15000   584     0       -1

      --         --     2.4106   566.4303       l   16000   312     0       -1
      --         --     2.4169   564.9552       l   16000   312     0       -1
      --         --     2.4121   566.0997       l   16000   312     0       -1

      --         --     2.4654   553.8479       l   16000   320     0       -1
      --         --     2.4461   558.2112       l   16000   320     0       -1
      --         --     2.4487   557.6355       l   16000   320     0       -1

      --         --     2.4456   558.3273       l   16000   328     0       -1
      --         --     2.4314   561.6001       l   16000   328     0       -1
      --         --     2.4675   553.3846       l   16000   328     0       -1

      --         --     2.4239   563.3320       l   16000   336     0       -1
      --         --     2.4249   563.1012       l   16000   336     0       -1
      --         --     2.4248   563.1219       l   16000   336     0       -1

      --         --     2.4359   560.5506       l   16000   344     0       -1
      --         --     2.4361   560.5040       l   16000   344     0       -1
      --         --     2.4350   560.7623       l   16000   344     0       -1

      --         --     2.4417   559.2280       l   16000   352     0       -1
      --         --     2.4441   558.6767       l   16000   352     0       -1
      --         --     2.4559   556.0005       l   16000   352     0       -1

      --         --     2.4174   564.8449       l   16000   360     0       -1
      --         --     2.4399   559.6361       l   16000   360     0       -1
      --         --     2.4152   565.3643       l   16000   360     0       -1

      --         --     2.4289   562.1806       l   16000   368     0       -1
      --         --     2.4269   562.6313       l   16000   368     0       -1
      --         --     2.4265   562.7357       l   16000   368     0       -1

      --         --     2.4329   561.2390       l   16000   376     0       -1
      --         --     2.4319   561.4905       l   16000   376     0       -1
      --         --     2.4322   561.4071       l   16000   376     0       -1

      --         --     2.4352   560.7159       l   16000   384     0       -1
      --         --     2.4311   561.6640       l   16000   384     0       -1
      --         --     2.4398   559.6715       l   16000   384     0       -1

      --         --     2.5259   540.5820       l   16000   392     0       -1
      --         --     2.5297   539.7704       l   16000   392     0       -1
      --         --     2.5398   537.6338       l   16000   392     0       -1

      --         --     2.5148   542.9605       l   16000   400     0       -1
      --         --     2.5121   543.5561       l   16000   400     0       -1
      --         --     2.5123   543.5122       l   16000   400     0       -1

      --         --     2.4976   546.7065       l   16000   408     0       -1
      --         --     2.4935   547.6147       l   16000   408     0       -1
      --         --     2.4934   547.6349       l   16000   408     0       -1

      --         --     2.4896   548.4583       l   16000   416     0       -1
      --         --     2.4985   546.5075       l   16000   416     0       -1
      --         --     2.4960   547.0562       l   16000   416     0       -1

      --         --     2.4792   550.7596       l   16000   424     0       -1
      --         --     2.4822   550.0959       l   16000   424     0       -1
      --         --     2.4779   551.0573       l   16000   424     0       -1

      --         --     2.4798   550.6336       l   16000   432     0       -1
      --         --     2.4768   551.2932       l   16000   432     0       -1
      --         --     2.5009   545.9943       l   16000   432     0       -1

      --         --     2.4642   554.1146       l   16000   440     0       -1
      --         --     2.4683   553.2023       l   16000   440     0       -1
      --         --     2.4671   553.4686       l   16000   440     0       -1

      --         --     2.4600   555.0563       l   16000   448     0       -1
      --         --     2.4619   554.6364       l   16000   448     0       -1
      --         --     2.4618   554.6574       l   16000   448     0       -1

      --         --     2.4595   555.1703       l   16000   456     0       -1
      --         --     2.4579   555.5346       l   16000   456     0       -1
      --         --     2.4617   554.6906       l   16000   456     0       -1

      --         --     2.4537   556.4804       l   16000   464     0       -1
      --         --     2.4567   555.8171       l   16000   464     0       -1
      --         --     2.4522   556.8337       l   16000   464     0       -1

      --         --     2.4687   553.1078       l   16000   472     0       -1
      --         --     2.4695   552.9271       l   16000   472     0       -1
      --         --     2.4699   552.8343       l   16000   472     0       -1

      --         --     2.4431   558.9004       l   16000   480     0       -1
      --         --     2.4280   562.3891       l   16000   480     0       -1
      --         --     2.4276   562.4693       l   16000   480     0       -1

      --         --     2.4232   563.4855       l   16000   488     0       -1
      --         --     2.4265   562.7341       l   16000   488     0       -1
      --         --     2.4366   560.3997       l   16000   488     0       -1

      --         --     2.4773   551.1799       l   16000   496     0       -1
      --         --     2.4775   551.1410       l   16000   496     0       -1
      --         --     2.4946   547.3618       l   16000   496     0       -1

      --         --     2.4733   552.0894       l   16000   504     0       -1
      --         --     2.4788   550.8645       l   16000   504     0       -1
      --         --     2.4735   552.0444       l   16000   504     0       -1

      --         --     2.5908   527.0338       l   16000   512     0       -1
      --         --     2.5856   528.0968       l   16000   512     0       -1
      --         --     2.5799   529.2787       l   16000   512     0       -1

      --         --     2.4602   555.0289       l   16000   520     0       -1
      --         --     2.4591   555.2711       l   16000   520     0       -1
      --         --     2.4676   553.3630       l   16000   520     0       -1

      --         --     2.4449   558.4888       l   16000   528     0       -1
      --         --     2.4426   559.0193       l   16000   528     0       -1
      --         --     2.4443   558.6247       l   16000   528     0       -1

      --         --     2.4352   560.7141       l   16000   536     0       -1
      --         --     2.4369   560.3264       l   16000   536     0       -1
      --         --     2.4378   560.1099       l   16000   536     0       -1

      --         --     2.4559   555.9895       l   16000   544     0       -1
      --         --     2.4563   555.9093       l   16000   544     0       -1
      --         --     2.4568   555.7843       l   16000   544     0       -1

      --         --     2.4484   557.6951       l   16000   552     0       -1
      --         --     2.4440   558.6890       l   16000   552     0       -1
      --         --     2.4437   558.7701       l   16000   552     0       -1

      --         --     2.4498   557.3703       l   16000   560     0       -1
      --         --     2.4583   555.4580       l   16000   560     0       -1
      --         --     2.4480   557.7949       l   16000   560     0       -1

      --         --     2.4523   556.8015       l   16000   568     0       -1
      --         --     2.4535   556.5390       l   16000   568     0       -1
      --         --     2.4528   556.6894       l   16000   568     0       -1

      --         --     2.4497   557.3921       l   16000   576     0       -1
      --         --     2.4480   557.7811       l   16000   576     0       -1
      --         --     2.4749   551.7237       l   16000   576     0       -1

      --         --     2.5943   526.3357       l   16000   584     0       -1
      --         --     2.5988   525.4205       l   16000   584     0       -1
      --         --     2.5970   525.7798       l   16000   584     0       -1

      --         --     2.9187   561.1490       l   17000   312     0       -1
      --         --     2.9231   560.2930       l   17000   312     0       -1
      --         --     2.9591   553.4764       l   17000   312     0       -1

      --         --     2.9559   554.0751       l   17000   320     0       -1
      --         --     2.9569   553.8882       l   17000   320     0       -1
      --         --     2.9560   554.0720       l   17000   320     0       -1

      --         --     2.9284   559.2870       l   17000   328     0       -1
      --         --     2.9320   558.5971       l   17000   328     0       -1
      --         --     2.9270   559.5455       l   17000   328     0       -1

      --         --     2.9352   557.9991       l   17000   336     0       -1
      --         --     2.9246   560.0041       l   17000   336     0       -1
      --         --     2.9235   560.2221       l   17000   336     0       -1

      --         --     2.9494   555.3013       l   17000   344     0       -1
      --         --     2.9516   554.8870       l   17000   344     0       -1
      --         --     3.0558   535.9607       l   17000   344     0       -1

      --         --     2.9497   555.2454       l   17000   352     0       -1
      --         --     2.9435   556.4069       l   17000   352     0       -1
      --         --     3.0233   541.7258       l   17000   352     0       -1

      --         --     2.9335   558.3036       l   17000   360     0       -1
      --         --     2.9166   561.5503       l   17000   360     0       -1
      --         --     2.9102   562.7773       l   17000   360     0       -1

      --         --     2.9225   560.4113       l   17000   368     0       -1
      --         --     2.9350   558.0186       l   17000   368     0       -1
      --         --     2.9195   560.9917       l   17000   368     0       -1

      --         --     2.9293   559.1050       l   17000   376     0       -1
      --         --     2.9281   559.3490       l   17000   376     0       -1
      --         --     2.9258   559.7887       l   17000   376     0       -1

      --         --     2.9246   560.0076       l   17000   384     0       -1
      --         --     2.9231   560.2992       l   17000   384     0       -1
      --         --     2.9254   559.8586       l   17000   384     0       -1

      --         --     3.0465   537.6022       l   17000   392     0       -1
      --         --     3.0469   537.5313       l   17000   392     0       -1
      --         --     3.0496   537.0623       l   17000   392     0       -1

      --         --     3.0305   540.4474       l   17000   400     0       -1
      --         --     3.0311   540.3358       l   17000   400     0       -1
      --         --     3.0325   540.0947       l   17000   400     0       -1

      --         --     3.0419   538.4176       l   17000   408     0       -1
      --         --     3.0388   538.9648       l   17000   408     0       -1
      --         --     3.0374   539.2117       l   17000   408     0       -1

      --         --     2.9929   547.2376       l   17000   416     0       -1
      --         --     2.9859   548.5098       l   17000   416     0       -1
      --         --     2.9875   548.2192       l   17000   416     0       -1

      --         --     3.0042   545.1711       l   17000   424     0       -1
      --         --     2.9992   546.0844       l   17000   424     0       -1
      --         --     2.9930   547.2130       l   17000   424     0       -1

      --         --     2.9727   550.9568       l   17000   432     0       -1
      --         --     2.9785   549.8859       l   17000   432     0       -1
      --         --     2.9710   551.2751       l   17000   432     0       -1

      --         --     2.9836   548.9342       l   17000   440     0       -1
      --         --     2.9953   546.7964       l   17000   440     0       -1
      --         --     2.9869   548.3401       l   17000   440     0       -1

      --         --     2.9659   552.2094       l   17000   448     0       -1
      --         --     2.9532   554.5803       l   17000   448     0       -1
      --         --     2.9691   551.6240       l   17000   448     0       -1

      --         --     2.9512   554.9707       l   17000   456     0       -1
      --         --     2.9453   556.0758       l   17000   456     0       -1
      --         --     2.9524   554.7434       l   17000   456     0       -1

      --         --     2.9245   560.0320       l   17000   464     0       -1
      --         --     2.9266   559.6294       l   17000   464     0       -1
      --         --     2.9376   557.5317       l   17000   464     0       -1

      --         --     2.9415   556.7984       l   17000   472     0       -1
      --         --     2.9314   558.7177       l   17000   472     0       -1
      --         --     2.9286   559.2557       l   17000   472     0       -1

      --         --     2.9146   561.9376       l   17000   480     0       -1
      --         --     2.9157   561.7280       l   17000   480     0       -1
      --         --     2.9153   561.7921       l   17000   480     0       -1

      --         --     2.9390   557.2699       l   17000   488     0       -1
      --         --     2.9080   563.1996       l   17000   488     0       -1
      --         --     2.9068   563.4486       l   17000   488     0       -1

      --         --     2.9336   558.2913       l   17000   496     0       -1
      --         --     2.9323   558.5338       l   17000   496     0       -1
      --         --     2.9330   558.4144       l   17000   496     0       -1

      --         --     2.9394   557.1964       l   17000   504     0       -1
      --         --     2.9412   556.8464       l   17000   504     0       -1
      --         --     2.9402   557.0434       l   17000   504     0       -1

      --         --     3.1039   527.6556       l   17000   512     0       -1
      --         --     3.1067   527.1812       l   17000   512     0       -1
      --         --     3.1052   527.4404       l   17000   512     0       -1

      --         --     2.9526   554.7059       l   17000   520     0       -1
      --         --     2.9762   550.2966       l   17000   520     0       -1
      --         --     2.9515   554.9143       l   17000   520     0       -1

      --         --     2.9679   551.8445       l   17000   528     0       -1
      --         --     2.9678   551.8541       l   17000   528     0       -1
      --         --     2.9766   550.2245       l   17000   528     0       -1

      --         --     2.9295   559.0834       l   17000   536     0       -1
      --         --     2.9259   559.7728       l   17000   536     0       -1
      --         --     2.9298   559.0193       l   17000   536     0       -1

      --         --     2.9455   556.0322       l   17000   544     0       -1
      --         --     2.9455   556.0462       l   17000   544     0       -1
      --         --     2.9478   555.6135       l   17000   544     0       -1

      --         --     2.9259   559.7697       l   17000   552     0       -1
      --         --     2.9259   559.7711       l   17000   552     0       -1
      --         --     2.9278   559.4035       l   17000   552     0       -1

      --         --     2.9511   554.9743       l   17000   560     0       -1
      --         --     2.9390   557.2697       l   17000   560     0       -1
      --         --     2.9429   556.5209       l   17000   560     0       -1

      --         --     2.9450   556.1351       l   17000   568     0       -1
      --         --     2.9306   558.8567       l   17000   568     0       -1
      --         --     2.9330   558.4023       l   17000   568     0       -1

      --         --     2.9481   555.5460       l   17000   576     0       -1
      --         --     2.9338   558.2564       l   17000   576     0       -1
      --         --     2.9320   558.5904       l   17000   576     0       -1

      --         --     3.1164   525.5517       l   17000   584     0       -1
      --         --     3.1437   520.9884       l   17000   584     0       -1
      --         --     3.1231   524.4236       l   17000   584     0       -1

      --         --     3.4512   563.3214       l   18000   312     0       -1
      --         --     3.5088   554.0872       l   18000   312     0       -1
      --         --     3.4488   563.7159       l   18000   312     0       -1

      --         --     3.5327   550.3387       l   18000   320     0       -1
      --         --     3.5261   551.3663       l   18000   320     0       -1
      --         --     3.5282   551.0274       l   18000   320     0       -1

      --         --     3.4878   557.4146       l   18000   328     0       -1
      --         --     3.4912   556.8672       l   18000   328     0       -1
      --         --     3.4879   557.4085       l   18000   328     0       -1

      --         --     3.4771   559.1306       l   18000   336     0       -1
      --         --     3.4758   559.3380       l   18000   336     0       -1
      --         --     3.4872   557.5148       l   18000   336     0       -1

      --         --     3.4965   556.0287       l   18000   344     0       -1
      --         --     3.5061   554.5037       l   18000   344     0       -1
      --         --     3.4962   556.0835       l   18000   344     0       -1

      --         --     3.5182   552.5945       l   18000   352     0       -1
      --         --     3.5055   554.6082       l   18000   352     0       -1
      --         --     3.5154   553.0406       l   18000   352     0       -1

      --         --     3.4446   564.4022       l   18000   360     0       -1
      --         --     3.4537   562.9208       l   18000   360     0       -1
      --         --     3.4568   562.4216       l   18000   360     0       -1

      --         --     3.4739   559.6562       l   18000   368     0       -1
      --         --     3.4600   561.8917       l   18000   368     0       -1
      --         --     3.4761   559.2902       l   18000   368     0       -1

      --         --     3.4721   559.9363       l   18000   376     0       -1
      --         --     3.4731   559.7703       l   18000   376     0       -1
      --         --     3.4701   560.2629       l   18000   376     0       -1

      --         --     3.4653   561.0380       l   18000   384     0       -1
      --         --     3.4719   559.9777       l   18000   384     0       -1
      --         --     3.4668   560.7961       l   18000   384     0       -1

      --         --     3.6049   539.3120       l   18000   392     0       -1
      --         --     3.6084   538.7808       l   18000   392     0       -1
      --         --     3.6121   538.2317       l   18000   392     0       -1

      --         --     3.5961   540.6283       l   18000   400     0       -1
      --         --     3.5934   541.0387       l   18000   400     0       -1
      --         --     3.5951   540.7836       l   18000   400     0       -1

      --         --     3.5852   542.2702       l   18000   408     0       -1
      --         --     3.5843   542.4126       l   18000   408     0       -1
      --         --     3.5969   540.5172       l   18000   408     0       -1

      --         --     3.5686   544.7963       l   18000   416     0       -1
      --         --     3.5616   545.8633       l   18000   416     0       -1
      --         --     3.5624   545.7467       l   18000   416     0       -1

      --         --     3.5464   548.2120       l   18000   424     0       -1
      --         --     3.5658   545.2298       l   18000   424     0       -1
      --         --     3.5509   547.5115       l   18000   424     0       -1

      --         --     3.5278   551.0899       l   18000   432     0       -1
      --         --     3.5282   551.0412       l   18000   432     0       -1
      --         --     3.5263   551.3291       l   18000   432     0       -1

      --         --     3.5090   554.0435       l   18000   440     0       -1
      --         --     3.5065   554.4504       l   18000   440     0       -1
      --         --     3.5071   554.3445       l   18000   440     0       -1

      --         --     3.5242   551.6602       l   18000   448     0       -1
      --         --     3.5210   552.1593       l   18000   448     0       -1
      --         --     3.5212   552.1298       l   18000   448     0       -1

      --         --     3.4985   555.7123       l   18000   456     0       -1
      --         --     3.4968   555.9819       l   18000   456     0       -1
      --         --     3.4990   555.6378       l   18000   456     0       -1

      --         --     3.4776   559.0489       l   18000   464     0       -1
      --         --     3.4787   558.8794       l   18000   464     0       -1
      --         --     3.4782   558.9502       l   18000   464     0       -1

      --         --     3.5263   551.3367       l   18000   472     0       -1
      --         --     3.4905   556.9809       l   18000   472     0       -1
      --         --     3.4895   557.1424       l   18000   472     0       -1

      --         --     3.4693   560.3871       l   18000   480     0       -1
      --         --     3.4671   560.7528       l   18000   480     0       -1
      --         --     3.4664   560.8541       l   18000   480     0       -1

      --         --     3.4605   561.8167       l   18000   488     0       -1
      --         --     3.4601   561.8767       l   18000   488     0       -1
      --         --     3.4567   562.4257       l   18000   488     0       -1

      --         --     3.4862   557.6720       l   18000   496     0       -1
      --         --     3.4956   556.1771       l   18000   496     0       -1
      --         --     3.4681   560.5807       l   18000   496     0       -1

      --         --     3.4815   558.4284       l   18000   504     0       -1
      --         --     3.4824   558.2811       l   18000   504     0       -1
      --         --     3.4887   557.2802       l   18000   504     0       -1

      --         --     3.6934   526.3826       l   18000   512     0       -1
      --         --     3.6909   526.7404       l   18000   512     0       -1
      --         --     3.6954   526.1092       l   18000   512     0       -1

      --         --     3.5100   553.8854       l   18000   520     0       -1
      --         --     3.5057   554.5658       l   18000   520     0       -1
      --         --     3.5079   554.2210       l   18000   520     0       -1

      --         --     3.4854   557.7960       l   18000   528     0       -1
      --         --     3.4783   558.9347       l   18000   528     0       -1
      --         --     3.4776   559.0485       l   18000   528     0       -1

      --         --     3.4739   559.6422       l   18000   536     0       -1
      --         --     3.4852   557.8355       l   18000   536     0       -1
      --         --     3.4845   557.9413       l   18000   536     0       -1

      --         --     3.4973   555.9087       l   18000   544     0       -1
      --         --     3.5033   554.9496       l   18000   544     0       -1
      --         --     3.5074   554.2978       l   18000   544     0       -1

      --         --     3.4800   558.6654       l   18000   552     0       -1
      --         --     3.4783   558.9384       l   18000   552     0       -1
      --         --     3.4821   558.3224       l   18000   552     0       -1

      --         --     3.4921   556.7258       l   18000   560     0       -1
      --         --     3.4939   556.4446       l   18000   560     0       -1
      --         --     3.4919   556.7588       l   18000   560     0       -1

      --         --     3.4905   556.9925       l   18000   568     0       -1
      --         --     3.4850   557.8633       l   18000   568     0       -1
      --         --     3.4852   557.8387       l   18000   568     0       -1

      --         --     3.4837   558.0680       l   18000   576     0       -1
      --         --     3.4981   555.7794       l   18000   576     0       -1
      --         --     3.4772   559.1247       l   18000   576     0       -1

      --         --     3.6750   529.0205       l   18000   584     0       -1
      --         --     3.6970   525.8793       l   18000   584     0       -1
      --         --     3.6762   528.8484       l   18000   584     0       -1

      --         --     4.0543   563.9678       l   19000   312     0       -1
      --         --     4.0614   562.9929       l   19000   312     0       -1
      --         --     4.0676   562.1340       l   19000   312     0       -1

      --         --     4.1515   550.7636       l   19000   320     0       -1
      --         --     4.1430   551.8990       l   19000   320     0       -1
      --         --     4.1391   552.4147       l   19000   320     0       -1

      --         --     4.1112   556.1719       l   19000   328     0       -1
      --         --     4.1142   555.7638       l   19000   328     0       -1
      --         --     4.1178   555.2718       l   19000   328     0       -1

      --         --     4.1021   557.3996       l   19000   336     0       -1
      --         --     4.0985   557.8901       l   19000   336     0       -1
      --         --     4.1012   557.5247       l   19000   336     0       -1

      --         --     4.1212   554.8184       l   19000   344     0       -1
      --         --     4.1200   554.9749       l   19000   344     0       -1
      --         --     4.1213   554.7999       l   19000   344     0       -1

      --         --     4.1080   556.6045       l   19000   352     0       -1
      --         --     4.1160   555.5171       l   19000   352     0       -1
      --         --     4.1197   555.0260       l   19000   352     0       -1

      --         --     4.0871   559.4429       l   19000   360     0       -1
      --         --     4.0879   559.3374       l   19000   360     0       -1
      --         --     4.0876   559.3757       l   19000   360     0       -1

      --         --     4.1135   555.8594       l   19000   368     0       -1
      --         --     4.1104   556.2805       l   19000   368     0       -1
      --         --     4.1047   557.0518       l   19000   368     0       -1

      --         --     4.1099   556.3385       l   19000   376     0       -1
      --         --     4.1123   556.0127       l   19000   376     0       -1
      --         --     4.1039   557.1538       l   19000   376     0       -1

      --         --     4.1049   557.0141       l   19000   384     0       -1
      --         --     4.1047   557.0425       l   19000   384     0       -1
      --         --     4.1039   557.1618       l   19000   384     0       -1

      --         --     4.2793   534.3177       l   19000   392     0       -1
      --         --     4.2923   532.7070       l   19000   392     0       -1
      --         --     4.7449   481.8894       l   19000   392     0       -1

      --         --     4.2630   536.3601       l   19000   400     0       -1
      --         --     4.2469   538.3991       l   19000   400     0       -1
      --         --     4.2436   538.8207       l   19000   400     0       -1

      --         --     4.1977   544.7106       l   19000   408     0       -1
      --         --     4.1940   545.1842       l   19000   408     0       -1
      --         --     4.1951   545.0486       l   19000   408     0       -1

      --         --     4.1913   545.5443       l   19000   416     0       -1
      --         --     4.1940   545.1814       l   19000   416     0       -1
      --         --     4.2075   543.4389       l   19000   416     0       -1

      --         --     4.1708   548.2138       l   19000   424     0       -1
      --         --     4.1692   548.4249       l   19000   424     0       -1
      --         --     4.1681   548.5757       l   19000   424     0       -1

      --         --     4.1741   547.7836       l   19000   432     0       -1
      --         --     4.1413   552.1232       l   19000   432     0       -1
      --         --     4.1611   549.4925       l   19000   432     0       -1

      --         --     4.1564   550.1181       l   19000   440     0       -1
      --         --     4.1545   550.3765       l   19000   440     0       -1
      --         --     4.1519   550.7165       l   19000   440     0       -1

      --         --     4.1778   547.3036       l   19000   448     0       -1
      --         --     4.1485   551.1713       l   19000   448     0       -1
      --         --     4.1519   550.7118       l   19000   448     0       -1

      --         --     4.1108   556.2170       l   19000   456     0       -1
      --         --     4.1123   556.0125       l   19000   456     0       -1
      --         --     4.1061   556.8589       l   19000   456     0       -1

      --         --     4.0964   558.1697       l   19000   464     0       -1
      --         --     4.0956   558.2840       l   19000   464     0       -1
      --         --     4.0936   558.5549       l   19000   464     0       -1

      --         --     4.1345   553.0394       l   19000   472     0       -1
      --         --     4.1352   552.9394       l   19000   472     0       -1
      --         --     4.1360   552.8369       l   19000   472     0       -1

      --         --     4.0731   561.3715       l   19000   480     0       -1
      --         --     4.0754   561.0551       l   19000   480     0       -1
      --         --     4.0735   561.3128       l   19000   480     0       -1

      --         --     4.0735   561.3095       l   19000   488     0       -1
      --         --     4.0665   562.2874       l   19000   488     0       -1
      --         --     4.0673   562.1648       l   19000   488     0       -1

      --         --     4.0789   560.5712       l   19000   496     0       -1
      --         --     4.0812   560.2534       l   19000   496     0       -1
      --         --     4.0819   560.1524       l   19000   496     0       -1

      --         --     4.0881   559.3033       l   19000   504     0       -1
      --         --     4.0883   559.2800       l   19000   504     0       -1
      --         --     4.0868   559.4844       l   19000   504     0       -1

      --         --     4.3426   526.5369       l   19000   512     0       -1
      --         --     4.3387   527.0075       l   19000   512     0       -1
      --         --     4.3425   526.5429       l   19000   512     0       -1

      --         --     4.1318   553.3969       l   19000   520     0       -1
      --         --     4.1270   554.0406       l   19000   520     0       -1
      --         --     4.1313   553.4586       l   19000   520     0       -1

      --         --     4.0828   560.0396       l   19000   528     0       -1
      --         --     4.1276   553.9542       l   19000   528     0       -1
      --         --     4.0842   559.8417       l   19000   528     0       -1

      --         --     4.0928   558.6636       l   19000   536     0       -1
      --         --     4.0858   559.6187       l   19000   536     0       -1
      --         --     4.0994   557.7704       l   19000   536     0       -1

      --         --     4.1080   556.5969       l   19000   544     0       -1
      --         --     4.1094   556.4052       l   19000   544     0       -1
      --         --     4.1061   556.8555       l   19000   544     0       -1

      --         --     4.0987   557.8677       l   19000   552     0       -1
      --         --     4.0966   558.1445       l   19000   552     0       -1
      --         --     4.0983   557.9228       l   19000   552     0       -1

      --         --     4.0977   557.9941       l   19000   560     0       -1
      --         --     4.1031   557.2627       l   19000   560     0       -1
      --         --     4.1014   557.4967       l   19000   560     0       -1

      --         --     4.1031   557.2670       l   19000   568     0       -1
      --         --     4.0992   557.7900       l   19000   568     0       -1
      --         --     4.1043   557.0970       l   19000   568     0       -1

      --         --     4.0920   558.7806       l   19000   576     0       -1
      --         --     4.0859   559.6055       l   19000   576     0       -1
      --         --     4.0856   559.6569       l   19000   576     0       -1

      --         --     4.3278   528.3327       l   19000   584     0       -1
      --         --     4.3279   528.3218       l   19000   584     0       -1
      --         --     4.3291   528.1716       l   19000   584     0       -1

      --         --     4.7384   562.8201       l   20000   312     0       -1
      --         --     4.7561   560.7234       l   20000   312     0       -1
      --         --     4.8132   554.0684       l   20000   312     0       -1

      --         --     4.8344   551.6400       l   20000   320     0       -1
      --         --     4.8460   550.3186       l   20000   320     0       -1
      --         --     4.8513   549.7217       l   20000   320     0       -1

      --         --     4.8007   555.5198       l   20000   328     0       -1
      --         --     4.7807   557.8404       l   20000   328     0       -1
      --         --     4.8598   548.7580       l   20000   328     0       -1

      --         --     4.7831   557.5559       l   20000   336     0       -1
      --         --     4.7930   556.4087       l   20000   336     0       -1
      --         --     4.7816   557.7320       l   20000   336     0       -1

      --         --     4.8163   553.7148       l   20000   344     0       -1
      --         --     4.8146   553.9143       l   20000   344     0       -1
      --         --     4.8279   552.3854       l   20000   344     0       -1

      --         --     4.8280   552.3804       l   20000   352     0       -1
      --         --     4.8066   554.8374       l   20000   352     0       -1
